HourUTC;PriceArea;GrossConsumption_MWh;NetConsumption_MWh;OffshoreWindCapacity;OffshoreWind_MWh;OnshoreWindCapacity;OnshoreWind_MWh;SolarPowerCapacity;SolarPower_MWh
31/12/24 23:00;DK;4752,278254;4358,011841;2645,5;2438,293029;4861,811;3886,264728;3910,29672;0,469134
31/12/24 22:00;DK;4778,756043;4394,800832;2645,5;2450,052355;4861,811;3849,019153;3910,29672;0,495278
31/12/24 21:00;DK;4866,809173;4480,087244;2645,5;2459,125635;4861,811;3979,185925;3910,29672;0,490919
31/12/24 20:00;DK;4929,287277;4536,347874;2645,5;2468,178183;4861,811;3995,417942;3910,29672;0,53613
31/12/24 19:00;DK;5063,772297;4662,095071;2645,5;2464,616702;4861,811;3843,0193;3910,29672;0,630401
31/12/24 18:00;DK;5085,719337;4669,867898;2645,5;2465,886582;4861,811;3945,670785;3910,29672;0,762856
31/12/24 17:00;DK;5376,799556;4957,813391;2645,5;2461,207262;4861,811;3884,424221;3910,29672;0,945975
31/12/24 16:00;DK;5485,618141;5064,931452;2645,5;2463,458939;4861,811;3859,078917;3910,29672;1,038664
31/12/24 15:00;DK;5454,169068;5037,891302;2645,5;2455,534585;4861,811;3765,494173;3910,29672;0,66671
31/12/24 14:00;DK;5313,083245;4905,374556;2645,5;2423,638275;4861,811;3592,324603;3910,29672;4,922147
31/12/24 13:00;DK;5230,480062;4832,825991;2645,5;2381,05128;4861,811;3424,882026;3910,29672;26,91079
31/12/24 12:00;DK;5139,942764;4754,489998;2645,5;2207,057075;4861,811;3040,938236;3910,29672;50,920859
31/12/24 11:00;DK;5058,500845;4687,267827;2645,5;2089,64916;4861,811;2585,504912;3910,29672;66,631406
31/12/24 10:00;DK;4936,802622;4580,129849;2645,5;1999,028974;4861,811;2296,611539;3910,29672;75,324131
31/12/24 09:00;DK;4769,761548;4428,854891;2645,5;1845,088691;4861,811;2029,275464;3910,29672;51,071504
31/12/24 08:00;DK;4497,99111;4171,371364;2645,5;1757,76702;4861,811;1609,097803;3910,29672;11,142963
31/12/24 07:00;DK;4363,181325;4060,767895;2645,5;1702,004184;4861,811;1176,426889;3910,29672;0,914763
31/12/24 06:00;DK;4313,050912;4031,398869;2645,5;1608,249435;4861,811;848,137605;3910,29672;0,58033
31/12/24 05:00;DK;4170,580985;3919,799356;2645,5;1448,735939;4861,811;688,698111;3910,29672;0,429539
31/12/24 04:00;DK;4005,876985;3758,999037;2645,5;1010,196318;4861,811;656,56977;3910,29672;0,293049
31/12/24 03:00;DK;3960,384416;3705,936066;2645,5;962,036423;4861,811;650,938741;3910,29672;0,251982
31/12/24 02:00;DK;4114,457562;3855,075106;2645,5;1011,627473;4861,811;768,102756;3910,29672;0,240852
31/12/24 01:00;DK;4076,952122;3813,466929;2645,5;1084,079;4861,811;1020,220486;3910,29672;0,257977
31/12/24 00:00;DK;4315,80853;4026,086957;2645,5;1339,462236;4861,811;1352,565758;3910,29672;0,26096
30/12/24 23:00;DK;4383,519837;4066,930668;2645,5;1687,802684;4861,811;1678,954232;3910,29672;0,633097
30/12/24 22:00;DK;4430,011191;4100,635894;2645,5;1843,922177;4861,811;2059,905142;3910,29672;0,348526
30/12/24 21:00;DK;4762,520665;4412,711471;2645,5;1948,326616;4861,811;2487,792117;3910,29672;0,399833
30/12/24 20:00;DK;4886,517698;4523,214851;2645,5;2023,843158;4861,811;2766,299628;3910,29672;0,454096
30/12/24 19:00;DK;5050,671787;4668,939008;2645,5;2341,726972;4861,811;3002,913887;3910,29672;0,596035
30/12/24 18:00;DK;5346,17922;4936,064844;2645,5;2449,649052;4861,811;3267,040077;3910,29672;0,727802
30/12/24 17:00;DK;5634,347691;5216,132702;2645,5;2458,639101;4861,811;3309,475363;3910,29672;0,932663
30/12/24 16:00;DK;5671,518541;5250,130174;2645,5;2461,787555;4861,811;3337,827061;3910,29672;1,101649
30/12/24 15:00;DK;5594,751119;5183,238904;2645,5;2428,758885;4861,811;3358,273584;3910,29672;0,732015
30/12/24 14:00;DK;5455,295315;5051,617908;2645,5;2290,666083;4861,811;3272,822944;3910,29672;2,942593
30/12/24 13:00;DK;5301,220698;4905,823866;2645,5;2075,361496;4861,811;3062,700902;3910,29672;23,288523
30/12/24 12:00;DK;5298,972166;4900,188186;2645,5;2042,287193;4861,811;2891,094055;3910,29672;51,273587
30/12/24 11:00;DK;5234,4778;4830,940246;2645,5;2037,450534;4861,811;2710,233165;3910,29672;84,756665
30/12/24 10:00;DK;5216,84186;4824,390451;2645,5;2048,739776;4861,811;2582,185275;3910,29672;84,552324
30/12/24 09:00;DK;5171,749442;4802,129594;2645,5;2008,386473;4861,811;2556,442833;3910,29672;57,580033
30/12/24 08:00;DK;5011,028637;4650,160395;2645,5;2092,090839;4861,811;2596,67238;3910,29672;18,12084
30/12/24 07:00;DK;4888,154958;4531,184267;2645,5;2250,361323;4861,811;2827,235604;3910,29672;0,729957
30/12/24 06:00;DK;4746,893573;4394,660118;2645,5;2356,268382;4861,811;3106,392751;3910,29672;0,618473
30/12/24 05:00;DK;4337,382587;3989,717548;2645,5;2421,31663;4861,811;3325,012154;3910,29672;0,606503
30/12/24 04:00;DK;4246,229016;3886,929778;2645,5;2328,047771;4861,811;3611,987555;3910,29672;0,451286
30/12/24 03:00;DK;4548,154002;4172,295056;2645,5;2295,187735;4861,811;3872,759141;3910,29672;0,436368
30/12/24 02:00;DK;4770,047829;4386,072853;2645,5;2312,699506;4861,811;3852,822075;3910,29672;0,385295
30/12/24 01:00;DK;4989,189825;4599,089307;2645,5;2362,473582;4861,811;3836,021364;3910,29672;0,489717
30/12/24 00:00;DK;5171,569793;4767,821902;2645,5;2337,004435;4861,811;3852,181491;3910,29672;0,484584
29/12/24 23:00;DK;5147,017314;4746,597201;2645,5;2373,429703;4861,811;3770,398542;3910,29672;0,394948
29/12/24 22:00;DK;4930,825198;4574,206997;2645,5;2333,685504;4861,811;3276,513201;3910,29672;0,395089
29/12/24 21:00;DK;5143,79219;4756,671377;2645,5;2424,340848;4861,811;3670,981762;3910,29672;0,439852
29/12/24 20:00;DK;5241,858145;4845,912792;2645,5;2422,077778;4861,811;3915,42927;3910,29672;0,465709
29/12/24 19:00;DK;5401,781075;5000,583747;2645,5;2433,124247;4861,811;3848,747395;3910,29672;0,551643
29/12/24 18:00;DK;5416,447812;5011,098959;2645,5;2435,258487;4861,811;3827,849803;3910,29672;0,649107
29/12/24 17:00;DK;5528,134812;5111,148897;2645,5;2436,758073;4861,811;3687,043067;3910,29672;0,834644
29/12/24 16:00;DK;5585,27873;5175,372186;2645,5;2423,312255;4861,811;3506,162171;3910,29672;0,923193
29/12/24 15:00;DK;5422,472397;5022,146159;2645,5;2366,548771;4861,811;3295,633599;3910,29672;0,645739
29/12/24 14:00;DK;5371,850752;4986,653998;2645,5;2326,553655;4861,811;3037,581165;3910,29672;11,136413
29/12/24 13:00;DK;5386,733277;5019,693439;2645,5;2288,458097;4861,811;2891,576898;3910,29672;69,035286
29/12/24 12:00;DK;5242,02286;4886,214772;2645,5;2216,006986;4861,811;2791,648312;3910,29672;149,015321
29/12/24 11:00;DK;5368,239436;5014,527686;2645,5;2199,417294;4861,811;2775,737907;3910,29672;196,466936
29/12/24 10:00;DK;5400,776887;5043,960257;2645,5;2139,718001;4861,811;2775,135836;3910,29672;212,863797
29/12/24 09:00;DK;5255,220748;4875,738805;2645,5;2146,676461;4861,811;2696,406563;3910,29672;139,472137
29/12/24 08:00;DK;4854,393401;4469,928015;2645,5;2117,069941;4861,811;2645,786142;3910,29672;19,552701
29/12/24 07:00;DK;4640,287309;4266,153669;2645,5;2026,64232;4861,811;2644,578571;3910,29672;0,580424
29/12/24 06:00;DK;4302,200721;3950,261526;2645,5;1903,967991;4861,811;2387,680267;3910,29672;0,510386
29/12/24 05:00;DK;4030,632671;3690,881208;2645,5;1753,573386;4861,811;2193,654632;3910,29672;0,425018
29/12/24 04:00;DK;3754,555264;3414,626492;2645,5;1556,973752;4861,811;1950,536212;3910,29672;0,312121
29/12/24 03:00;DK;3759,840917;3457,11298;2645,5;1459,334254;4861,811;1642,929423;3910,29672;0,276403
29/12/24 02:00;DK;3638,435256;3338,113524;2645,5;1403,179257;4861,811;1511,642393;3910,29672;0,225026
29/12/24 01:00;DK;3632,101203;3346,998801;2645,5;1272,534746;4861,811;1340,812384;3910,29672;0,321041
29/12/24 00:00;DK;3713,535742;3436,484512;2645,5;1296,697667;4861,811;1246,977207;3910,29672;0,221945
28/12/24 23:00;DK;3781,616039;3493,607186;2645,5;1204,517077;4861,811;1287,020322;3910,29672;0,279877
28/12/24 22:00;DK;3903,991914;3612,097865;2645,5;1129,494128;4861,811;1267,403726;3910,29672;0,24326
28/12/24 21:00;DK;4044,270125;3754,586871;2645,5;1080,245799;4861,811;1235,04493;3910,29672;0,292475
28/12/24 20:00;DK;4205,266068;3911,99704;2645,5;1123,118116;4861,811;1160,612263;3910,29672;0,334521
28/12/24 19:00;DK;4316,735873;4020,34164;2645,5;1038,569609;4861,811;1148,689824;3910,29672;0,434436
28/12/24 18:00;DK;4516,998612;4208,659835;2645,5;964,151203;4861,811;1158,744233;3910,29672;0,551432
28/12/24 17:00;DK;4772,751056;4453,502932;2645,5;870,000046;4861,811;1095,996941;3910,29672;0,745142
28/12/24 16:00;DK;4876,94688;4540,191347;2645,5;773,723453;4861,811;986,763658;3910,29672;0,866013
28/12/24 15:00;DK;4709,668871;4405,836829;2645,5;681,508004;4861,811;890,030949;3910,29672;0,545622
28/12/24 14:00;DK;4533,06681;4239,174712;2645,5;605,615232;4861,811;877,965118;3910,29672;16,570615
28/12/24 13:00;DK;4537,098586;4250,949419;2645,5;551,375888;4861,811;825,167288;3910,29672;76,032266
28/12/24 12:00;DK;4577,774964;4300,009563;2645,5;508,536804;4861,811;723,395456;3910,29672;127,17413
28/12/24 11:00;DK;4618,894136;4338,851434;2645,5;437,26612;4861,811;627,841573;3910,29672;149,911562
28/12/24 10:00;DK;4603,842438;4326,294725;2645,5;343,884773;4861,811;551,424547;3910,29672;158,956056
28/12/24 09:00;DK;4531,030547;4260,783424;2645,5;298,094709;4861,811;471,951888;3910,29672;104,474567
28/12/24 08:00;DK;4263,303902;3999,096961;2645,5;266,463956;4861,811;386,224434;3910,29672;25,203137
28/12/24 07:00;DK;3999,967912;3752,118652;2645,5;215,09828;4861,811;329,3899;3910,29672;0,676469
28/12/24 06:00;DK;3689,965935;3454,600935;2645,5;202,911732;4861,811;285,126813;3910,29672;0,467915
28/12/24 05:00;DK;3495,406834;3263,780234;2645,5;214,056596;4861,811;309,47354;3910,29672;0,402003
28/12/24 04:00;DK;3462,178045;3227,71702;2645,5;209,052555;4861,811;328,347197;3910,29672;0,331636
28/12/24 03:00;DK;3582,606197;3344,697101;2645,5;220,267963;4861,811;309,611697;3910,29672;0,227704
28/12/24 02:00;DK;3669,489059;3427,596955;2645,5;219,150305;4861,811;310,670414;3910,29672;0,340455
28/12/24 01:00;DK;3719,685528;3474,956501;2645,5;235,01565;4861,811;275,743716;3910,29672;0,248483
28/12/24 00:00;DK;3762,761466;3516,718511;2645,5;190,861379;4861,811;260,105195;3910,29672;0,265105
27/12/24 23:00;DK;3792,051356;3543,909744;2645,5;174,878341;4861,811;247,714719;3910,29672;0,22207
27/12/24 22:00;DK;3766,707155;3516,402055;2645,5;140,689635;4861,811;214,947608;3910,29672;0,283966
27/12/24 21:00;DK;3894,401014;3647,828106;2645,5;128,021195;4861,811;196,704894;3910,29672;0,281794
27/12/24 20:00;DK;4106,207629;3844,746538;2645,5;103,767062;4861,811;165,665623;3910,29672;0,321651
27/12/24 19:00;DK;4288,546385;4026,8042;2645,5;67,254525;4861,811;152,709572;3910,29672;0,43578
27/12/24 18:00;DK;4532,895598;4262,600711;2645,5;53,768386;4861,811;136,265111;3910,29672;0,568834
27/12/24 17:00;DK;4779,182583;4490,30224;2645,5;84,238388;4861,811;125,3865;3910,29672;0,781951
27/12/24 16:00;DK;4918,547574;4619,456426;2645,5;113,081557;4861,811;125,380395;3910,29672;0,917458
27/12/24 15:00;DK;4752,057891;4463,345905;2645,5;125,749419;4861,811;153,202323;3910,29672;0,583184
27/12/24 14:00;DK;4621,615337;4344,069951;2645,5;179,186257;4861,811;186,940996;3910,29672;13,692157
27/12/24 13:00;DK;4663,032923;4386,456515;2645,5;232,50819;4861,811;244,338943;3910,29672;58,851734
27/12/24 12:00;DK;4735,39339;4460,110036;2645,5;246,487902;4861,811;267,340069;3910,29672;106,904395
27/12/24 11:00;DK;4761,121297;4481,478925;2645,5;241,27259;4861,811;272,441266;3910,29672;143,876064
27/12/24 10:00;DK;4742,433163;4463,78647;2645,5;225,2133;4861,811;209,237673;3910,29672;146,907689
27/12/24 09:00;DK;4647,086886;4372,968831;2645,5;154,497301;4861,811;158,80447;3910,29672;97,907057
27/12/24 08:00;DK;4461,881812;4198,318574;2645,5;103,986923;4861,811;112,283113;3910,29672;30,681255
27/12/24 07:00;DK;4301,739865;4046,674103;2645,5;77,297659;4861,811;93,663925;3910,29672;0,865034
27/12/24 06:00;DK;3943,791714;3704,440484;2645,5;65,284514;4861,811;72,672115;3910,29672;0,530883
27/12/24 05:00;DK;3601,671891;3377,861367;2645,5;55,712233;4861,811;85,280042;3910,29672;0,474079
27/12/24 04:00;DK;3347,449239;3127,532126;2645,5;59,687663;4861,811;100,390238;3910,29672;0,379259
27/12/24 03:00;DK;3375,487588;3154,313347;2645,5;48,527593;4861,811;80,362648;3910,29672;0,298694
27/12/24 02:00;DK;3491,667292;3259,894725;2645,5;55,434341;4861,811;85,566921;3910,29672;0,224709
27/12/24 01:00;DK;3584,105408;3351,34437;2645,5;59,341651;4861,811;112,892326;3910,29672;0,235441
27/12/24 00:00;DK;3650,391854;3407,248402;2645,5;92,556051;4861,811;137,869149;3910,29672;0,23957
26/12/24 23:00;DK;3630,493098;3391,272891;2645,5;99,500509;4861,811;176,182005;3910,29672;0,392712
26/12/24 22:00;DK;3567,141523;3326,337159;2645,5;150,83762;4861,811;183,977801;3910,29672;0,282358
26/12/24 21:00;DK;3742,308154;3497,181258;2645,5;160,858749;4861,811;216,765114;3910,29672;0,312438
26/12/24 20:00;DK;3915,308561;3662,918404;2645,5;158,076863;4861,811;257,759117;3910,29672;0,366658
26/12/24 19:00;DK;4035,046764;3774,458801;2645,5;171,302788;4861,811;329,984104;3910,29672;0,452099
26/12/24 18:00;DK;4177,563129;3910,427076;2645,5;144,779086;4861,811;333,66994;3910,29672;0,52902
26/12/24 17:00;DK;4330,195038;4060,482015;2645,5;150,331056;4861,811;330,236885;3910,29672;0,716029
26/12/24 16:00;DK;4411,794468;4139,931892;2645,5;166,614587;4861,811;326,358001;3910,29672;0,909066
26/12/24 15:00;DK;4297,916274;4031,895771;2645,5;203,74338;4861,811;331,879862;3910,29672;0,572165
26/12/24 14:00;DK;4173,38924;3908,468146;2645,5;248,10618;4861,811;359,187722;3910,29672;10,319895
26/12/24 13:00;DK;4206,624032;3939,178417;2645,5;310,008537;4861,811;464,524374;3910,29672;58,386105
26/12/24 12:00;DK;4298,87499;4026,251571;2645,5;374,721713;4861,811;619,74092;3910,29672;112,840089
26/12/24 11:00;DK;4417,69421;4134,188123;2645,5;421,704068;4861,811;669,664158;3910,29672;158,885878
26/12/24 10:00;DK;4423,922899;4146,788073;2645,5;484,049071;4861,811;649,940681;3910,29672;145,169235
26/12/24 09:00;DK;4321,02246;4050,447299;2645,5;503,748657;4861,811;670,659442;3910,29672;109,453063
26/12/24 08:00;DK;4092,749701;3821,259254;2645,5;481,158088;4861,811;699,775319;3910,29672;38,151654
26/12/24 07:00;DK;3841,256879;3585,390365;2645,5;460,271225;4861,811;686,728198;3910,29672;2,38981
26/12/24 06:00;DK;3568,616291;3309,108287;2645,5;535,808489;4861,811;744,490504;3910,29672;0,572098
26/12/24 05:00;DK;3400,596591;3149,99189;2645,5;593,908372;4861,811;736,077076;3910,29672;0,482695
26/12/24 04:00;DK;3300,918843;3040,036187;2645,5;616,789544;4861,811;835,199493;3910,29672;0,407333
26/12/24 03:00;DK;3367,700943;3103,7849;2645,5;718,43268;4861,811;854,288956;3910,29672;0,405448
26/12/24 02:00;DK;3478,825353;3206,380138;2645,5;726,276926;4861,811;918,588937;3910,29672;0,388492
26/12/24 01:00;DK;3515,986412;3229,57778;2645,5;924,797481;4861,811;987,066854;3910,29672;0,28004
26/12/24 00:00;DK;3611,473116;3320,36288;2645,5;945,113416;4861,811;1001,876123;3910,29672;0,341641
25/12/24 23:00;DK;3589,404239;3293,440555;2645,5;952,022385;4861,811;1090,99385;3910,29672;0,443163
25/12/24 22:00;DK;3607,85274;3311,551245;2645,5;990,094539;4861,811;1175,377664;3910,29672;0,415343
25/12/24 21:00;DK;3721,410829;3420,512973;2645,5;882,831999;4861,811;1197,23137;3910,29672;0,476234
25/12/24 20:00;DK;3934,967873;3612,527285;2645,5;978,981356;4861,811;1298,170863;3910,29672;0,505522
25/12/24 19:00;DK;4086,487147;3769,083154;2645,5;1129,86377;4861,811;1229,379294;3910,29672;0,609828
25/12/24 18:00;DK;4213,998969;3904,729517;2645,5;1129,559951;4861,811;1139,54311;3910,29672;0,651791
25/12/24 17:00;DK;4473,397547;4149,697134;2645,5;1088,443556;4861,811;1145,614209;3910,29672;0,824272
25/12/24 16:00;DK;4497,484463;4170,837585;2645,5;1041,811863;4861,811;1172,276968;3910,29672;1,032879
25/12/24 15:00;DK;4377,318288;4048,139052;2645,5;995,95683;4861,811;1058,541333;3910,29672;0,625541
25/12/24 14:00;DK;4220,875347;3899,539905;2645,5;978,565337;4861,811;991,574515;3910,29672;10,478377
25/12/24 13:00;DK;4222,606396;3910,660636;2645,5;1114,471899;4861,811;1018,200814;3910,29672;70,008704
25/12/24 12:00;DK;4388,112795;4080,691726;2645,5;1152,248087;4861,811;965,994274;3910,29672;140,684086
25/12/24 11:00;DK;4388,636071;4093,118752;2645,5;1094,950957;4861,811;928,144686;3910,29672;186,640564
25/12/24 10:00;DK;4326,702276;4032,266979;2645,5;927,237331;4861,811;923,762513;3910,29672;160,938652
25/12/24 09:00;DK;4196,617548;3899,364339;2645,5;1048,457896;4861,811;965,123479;3910,29672;91,238435
25/12/24 08:00;DK;4025,515422;3724,647921;2645,5;1208,380104;4861,811;980,745009;3910,29672;19,972759
25/12/24 07:00;DK;3821,500041;3536,306708;2645,5;1157,690593;4861,811;971,132879;3910,29672;0,684308
25/12/24 06:00;DK;3740,54713;3459,050421;2645,5;1204,435585;4861,811;1040,777287;3910,29672;0,552063
25/12/24 05:00;DK;3641,916881;3355,768925;2645,5;1345,371898;4861,811;1013,313508;3910,29672;0,479755
25/12/24 04:00;DK;3618,092372;3338,533871;2645,5;1154,663048;4861,811;1056,295502;3910,29672;0,465222
25/12/24 03:00;DK;3683,222183;3387,322991;2645,5;1300,725158;4861,811;1132,542285;3910,29672;0,334527
25/12/24 02:00;DK;3648,838166;3352,047057;2645,5;1492,828992;4861,811;1225,743064;3910,29672;0,301363
25/12/24 01:00;DK;3624,611434;3321,302462;2645,5;1636,460088;4861,811;1281,97021;3910,29672;0,30778
25/12/24 00:00;DK;3772,048673;3460,957314;2645,5;1644,842945;4861,811;1324,64295;3910,29672;0,271474
24/12/24 23:00;DK;3942,180313;3628,565637;2645,5;1733,259833;4861,811;1389,507965;3910,29672;0,274343
24/12/24 22:00;DK;3815,35821;3493,45829;2645,5;1716,845173;4861,811;1574,727393;3910,29672;0,278942
24/12/24 21:00;DK;3724,484762;3393,846162;2645,5;1576,69585;4861,811;1656,01464;3910,29672;0,302396
24/12/24 20:00;DK;3838,473108;3507,381242;2645,5;1489,284758;4861,811;1568,408717;3910,29672;0,360439
24/12/24 19:00;DK;4071,463452;3732,947768;2645,5;1533,906207;4861,811;1637,935582;3910,29672;0,44957
24/12/24 18:00;DK;4300,629856;3963,746801;2645,5;1656,127696;4861,811;1748,258619;3910,29672;0,543286
24/12/24 17:00;DK;4692,785449;4305,601589;2645,5;1604,200765;4861,811;1780,489589;3910,29672;0,761604
24/12/24 16:00;DK;5288,684637;4880,902228;2645,5;1495,802684;4861,811;1690,130663;3910,29672;1,085635
24/12/24 15:00;DK;5163,94506;4754,371292;2645,5;1359,717743;4861,811;1655,377671;3910,29672;0,589589
24/12/24 14:00;DK;4819,217643;4416,492446;2645,5;1174,872203;4861,811;1570,621982;3910,29672;15,955547
24/12/24 13:00;DK;4706,877812;4337,177897;2645,5;1147,788981;4861,811;1312,811962;3910,29672;113,330521
24/12/24 12:00;DK;4716,362443;4362,101955;2645,5;1101,157444;4861,811;1133,353934;3910,29672;223,462007
24/12/24 11:00;DK;4698,177446;4348,747235;2645,5;1137,647856;4861,811;889,340004;3910,29672;253,830826
24/12/24 10:00;DK;4691,571309;4374,986765;2645,5;1041,348633;4861,811;747,026547;3910,29672;216,011058
24/12/24 09:00;DK;4569,82423;4281,261194;2645,5;832,990732;4861,811;644,001962;3910,29672;203,853253
24/12/24 08:00;DK;4455,112959;4170,850658;2645,5;530,306005;4861,811;560,148585;3910,29672;90,75032
24/12/24 07:00;DK;4228,65083;3939,757616;2645,5;381,109439;4861,811;512,738587;3910,29672;7,675076
24/12/24 06:00;DK;3924,290378;3651,932255;2645,5;319,936979;4861,811;429,725961;3910,29672;2,246712
24/12/24 05:00;DK;3629,22399;3384,71768;2645,5;217,088108;4861,811;322,163641;3910,29672;0,899269
24/12/24 04:00;DK;3566,767066;3330,873246;2645,5;87,426619;4861,811;239,709274;3910,29672;0,357074
24/12/24 03:00;DK;3732,889771;3499,969638;2645,5;54,03622;4861,811;130,113168;3910,29672;0,275744
24/12/24 02:00;DK;3810,078143;3573,500809;2645,5;50,267132;4861,811;67,711663;3910,29672;0,246999
24/12/24 01:00;DK;3807,429858;3570,13753;2645,5;82,549483;4861,811;69,762082;3910,29672;0,256044
24/12/24 00:00;DK;3882,908073;3633,493515;2645,5;141,29852;4861,811;128,433982;3910,29672;0,267804
23/12/24 23:00;DK;3978,515726;3724,868045;2645,5;267,584781;4861,811;285,314102;3910,29672;0,240364
23/12/24 22:00;DK;4023,173958;3773,485795;2645,5;426,187336;4861,811;469,872961;3910,29672;0,301199
23/12/24 21:00;DK;4197,586375;3933,981995;2645,5;597,284261;4861,811;686,217364;3910,29672;0,324848
23/12/24 20:00;DK;4385,112216;4101,278497;2645,5;943,383196;4861,811;951,146145;3910,29672;0,414087
23/12/24 19:00;DK;4539,842995;4242,241876;2645,5;1223,559711;4861,811;1164,913913;3910,29672;6,339741
23/12/24 18:00;DK;4845,168566;4532,185044;2645,5;1280,983226;4861,811;1350,398918;3910,29672;2,654711
23/12/24 17:00;DK;5158,264458;4817,999356;2645,5;1562,457701;4861,811;1518,922339;3910,29672;2,005313
23/12/24 16:00;DK;5372,68951;5006,670971;2645,5;1785,583902;4861,811;1683,041684;3910,29672;4,593499
23/12/24 15:00;DK;5203,414188;4834,388138;2645,5;1965,548438;4861,811;1847,188498;3910,29672;4,5124
23/12/24 14:00;DK;5191,289714;4825,734204;2645,5;1989,970049;4861,811;1967,757317;3910,29672;50,816578
23/12/24 13:00;DK;5373,854802;5005,345797;2645,5;1845,317311;4861,811;2162,454161;3910,29672;289,493731
23/12/24 12:00;DK;5522,081773;5140,469299;2645,5;1700,56943;4861,811;2282,817204;3910,29672;515,280258
23/12/24 11:00;DK;5520,187108;5137,544636;2645,5;1726,943055;4861,811;2270,34416;3910,29672;604,915942
23/12/24 10:00;DK;5569,659267;5197,273846;2645,5;1856,343084;4861,811;2297,756236;3910,29672;529,472077
23/12/24 09:00;DK;5494,633865;5133,077816;2645,5;2038,42575;4861,811;2256,366052;3910,29672;312,701662
23/12/24 08:00;DK;5232,677693;4883,195835;2645,5;2055,469673;4861,811;2141,610269;3910,29672;77,45983
23/12/24 07:00;DK;4979,546593;4644,999462;2645,5;1968,74545;4861,811;2220,655838;3910,29672;2,107256
23/12/24 06:00;DK;4744,747314;4407,976254;2645,5;1940,015621;4861,811;2506,250945;3910,29672;0,633666
23/12/24 05:00;DK;4547,355926;4184,28243;2645,5;1917,308987;4861,811;2648,384751;3910,29672;0,638715
23/12/24 04:00;DK;4467,359879;4087,786902;2645,5;1965,067186;4861,811;2702,315624;3910,29672;0,575955
23/12/24 03:00;DK;4599,734216;4211,503632;2645,5;2166,00436;4861,811;2527,429608;3910,29672;0,408196
23/12/24 02:00;DK;4779,141961;4399,464327;2645,5;2189,733155;4861,811;2376,312855;3910,29672;0,374611
23/12/24 01:00;DK;4643,650181;4319,753383;2645,5;2156,551551;4861,811;2125,132656;3910,29672;0,336189
23/12/24 00:00;DK;4516,914896;4195,4982;2645,5;2079,169112;4861,811;2070,61673;3910,29672;0,291924
22/12/24 23:00;DK;4569,515207;4236,851538;2645,5;1943,065159;4861,811;2175,751715;3910,29672;0,354963
22/12/24 22:00;DK;4598,289889;4234,479467;2645,5;1775,78275;4861,811;2304,192589;3910,29672;0,347215
22/12/24 21:00;DK;4689,857405;4320,525137;2645,5;1776,754416;4861,811;2156,143518;3910,29672;0,378635
22/12/24 20:00;DK;4848,154388;4482,913877;2645,5;1772,292409;4861,811;1874,37421;3910,29672;0,40793
22/12/24 19:00;DK;4822,843796;4464,034349;2645,5;1736,543225;4861,811;1624,400623;3910,29672;0,523731
22/12/24 18:00;DK;4948,512444;4589,796438;2645,5;1752,413239;4861,811;1544,284586;3910,29672;0,629784
22/12/24 17:00;DK;5164,310091;4800,472191;2645,5;1791,190258;4861,811;1445,39416;3910,29672;0,960195
22/12/24 16:00;DK;5287,026931;4916,294809;2645,5;1983,8669;4861,811;1313,839735;3910,29672;1,158526
22/12/24 15:00;DK;5136,592073;4787,154359;2645,5;1990,863396;4861,811;1171,210594;3910,29672;0,734839
22/12/24 14:00;DK;4995,178264;4670,175152;2645,5;1877,875998;4861,811;1140,170662;3910,29672;22,830649
22/12/24 13:00;DK;5068,741606;4765,363636;2645,5;1578,772091;4861,811;1230,557812;3910,29672;191,419034
22/12/24 12:00;DK;5084,067202;4781,185885;2645,5;1440,247992;4861,811;1319,461199;3910,29672;406,611329
22/12/24 11:00;DK;5185,176731;4880,787364;2645,5;1730,668751;4861,811;1287,463959;3910,29672;525,535531
22/12/24 10:00;DK;5151,34173;4859,141417;2645,5;1553,650967;4861,811;1366,668626;3910,29672;497,488237
22/12/24 09:00;DK;5140,288409;4831,515535;2645,5;1782,654281;4861,811;1344,578385;3910,29672;335,346267
22/12/24 08:00;DK;5065,323195;4764,777591;2645,5;1787,158298;4861,811;1356,993347;3910,29672;85,380833
22/12/24 07:00;DK;4981,455333;4679,289882;2645,5;1832,937892;4861,811;1442,813302;3910,29672;2,388926
22/12/24 06:00;DK;4695,921451;4406,226265;2645,5;1833,187368;4861,811;1409,210764;3910,29672;0,453171
22/12/24 05:00;DK;4560,15299;4293,206959;2645,5;997,514792;4861,811;1345,752087;3910,29672;0,517548
22/12/24 04:00;DK;4456,502819;4196,173257;2645,5;911,856046;4861,811;1471,734674;3910,29672;0,471098
22/12/24 03:00;DK;4643,371438;4373,125506;2645,5;617,535526;4861,811;1503,506015;3910,29672;0,319999
22/12/24 02:00;DK;4763,269009;4481,304756;2645,5;671,202915;4861,811;1604,453697;3910,29672;0,263157
22/12/24 01:00;DK;4938,99865;4610,277239;2645,5;1057,073088;4861,811;2061,453562;3910,29672;0,274482
22/12/24 00:00;DK;4960,320044;4625,182596;2645,5;1075,7702;4861,811;2237,482076;3910,29672;0,256895
21/12/24 23:00;DK;4994,049451;4629,301229;2645,5;1409,318898;4861,811;2409,335194;3910,29672;0,254551
21/12/24 22:00;DK;4882,579964;4506,451558;2645,5;2335,112581;4861,811;2602,741705;3910,29672;0,312967
