# 18/05/2024 13:00:01 PM : Aggregated Curves - Spot Market Auction - denmark
Date,Week,Week Day,Hour,Price,Volume,Sale/Purchase
19/05/2024,20,7,1,38.73,1276.8,Sell
19/05/2024,20,7,1,38.87,1277.2,Sell
19/05/2024,20,7,1,39.00,1277.2,Sell
19/05/2024,20,7,1,39.13,1288.2,Sell
19/05/2024,20,7,1,58.70,1288.2,Sell
19/05/2024,20,7,1,58.80,1318.2,Sell
19/05/2024,20,7,1,61.18,1318.2,Sell
19/05/2024,20,7,1,61.19,1328.2,Sell
19/05/2024,20,7,1,62.99,1328.2,Sell
19/05/2024,20,7,1,63.12,1334.8,Sell
19/05/2024,20,7,1,73.85,1334.8,Sell
19/05/2024,20,7,1,73.86,1344.8,Sell
19/05/2024,20,7,1,73.96,1344.8,Sell
19/05/2024,20,7,1,73.97,1354.8,Sell
19/05/2024,20,7,1,80.00,1354.8,Sell
19/05/2024,20,7,1,80.10,1404.8,Sell
19/05/2024,20,7,1,82.99,1404.8,Sell
19/05/2024,20,7,1,83.00,1414.8,Sell
19/05/2024,20,7,1,83.06,1414.8,Sell
19/05/2024,20,7,1,83.07,1443.8,Sell
19/05/2024,20,7,1,86.52,1443.8,Sell
19/05/2024,20,7,1,86.53,1460.8,Sell
19/05/2024,20,7,1,91.00,1460.8,Sell
19/05/2024,20,7,1,93.00,1485.8,Sell
19/05/2024,20,7,1,95.00,1485.8,Sell
19/05/2024,20,7,1,96.00,1498.3,Sell
19/05/2024,20,7,1,97.00,1525.8,Sell
19/05/2024,20,7,1,98.00,1540.8,Sell
19/05/2024,20,7,1,100.00,1540.8,Sell
19/05/2024,20,7,1,102.00,1563.6,Sell
19/05/2024,20,7,1,103.37,1565.5,Sell
19/05/2024,20,7,1,103.38,1615.5,Sell
19/05/2024,20,7,1,105.00,1617.8,Sell
19/05/2024,20,7,1,105.50,1642.8,Sell
19/05/2024,20,7,1,105.60,1647.8,Sell
19/05/2024,20,7,1,106.00,1667.8,Sell
19/05/2024,20,7,1,107.00,1681.7,Sell
19/05/2024,20,7,1,108.00,1683.1,Sell
19/05/2024,20,7,1,109.00,1694.5,Sell
19/05/2024,20,7,1,109.10,1743.8,Sell
19/05/2024,20,7,1,110.00,1754.1,Sell
19/05/2024,20,7,1,114.00,1759.7,Sell
19/05/2024,20,7,1,114.10,1807.9,Sell
19/05/2024,20,7,1,115.00,1809.2,Sell
19/05/2024,20,7,1,116.00,1846.7,Sell
19/05/2024,20,7,1,117.00,1848.1,Sell
19/05/2024,20,7,1,119.00,1875.9,Sell
19/05/2024,20,7,1,119.07,1876.0,Sell
19/05/2024,20,7,1,119.08,1876.0,Sell
19/05/2024,20,7,1,119.18,2026.2,Sell
19/05/2024,20,7,1,119.90,2027.2,Sell
19/05/2024,20,7,1,120.00,2027.3,Sell
19/05/2024,20,7,1,121.00,2038.9,Sell
19/05/2024,20,7,1,122.00,2063.0,Sell
19/05/2024,20,7,1,123.00,2077.0,Sell
19/05/2024,20,7,1,127.13,2083.6,Sell
19/05/2024,20,7,1,127.14,2108.6,Sell
19/05/2024,20,7,1,128.00,2110.0,Sell
19/05/2024,20,7,1,129.08,2137.4,Sell
19/05/2024,20,7,1,129.18,2190.0,Sell
19/05/2024,20,7,1,129.90,2208.3,Sell
19/05/2024,20,7,1,130.00,2210.8,Sell
19/05/2024,20,7,1,136.00,2219.2,Sell
19/05/2024,20,7,1,138.00,2252.0,Sell
19/05/2024,20,7,1,139.00,2291.4,Sell
19/05/2024,20,7,1,139.10,2343.5,Sell
19/05/2024,20,7,1,139.90,2375.0,Sell
19/05/2024,20,7,1,140.00,2378.9,Sell
19/05/2024,20,7,1,141.00,2382.8,Sell
19/05/2024,20,7,1,142.00,2406.7,Sell
19/05/2024,20,7,1,142.13,2409.5,Sell
19/05/2024,20,7,1,142.14,2434.7,Sell
19/05/2024,20,7,1,145.00,2495.9,Sell
19/05/2024,20,7,1,148.00,2500.1,Sell
19/05/2024,20,7,1,149.09,2510.4,Sell
19/05/2024,20,7,1,149.10,2570.4,Sell
19/05/2024,20,7,1,149.90,2578.0,Sell
19/05/2024,20,7,1,150.00,2598.9,Sell
19/05/2024,20,7,1,156.85,2598.9,Sell
19/05/2024,20,7,1,156.86,2628.9,Sell
19/05/2024,20,7,1,157.13,2628.9,Sell
19/05/2024,20,7,1,157.14,2653.9,Sell
19/05/2024,20,7,1,161.00,2653.9,Sell
19/05/2024,20,7,1,164.00,2691.4,Sell
19/05/2024,20,7,1,165.00,2707.9,Sell
19/05/2024,20,7,1,166.00,2711.9,Sell
19/05/2024,20,7,1,168.00,2723.9,Sell
19/05/2024,20,7,1,170.00,2735.9,Sell
19/05/2024,20,7,1,172.00,2747.9,Sell
19/05/2024,20,7,1,174.00,2759.9,Sell
19/05/2024,20,7,1,176.00,2771.9,Sell
19/05/2024,20,7,1,176.85,2777.0,Sell
19/05/2024,20,7,1,176.86,2807.1,Sell
19/05/2024,20,7,1,177.13,2808.7,Sell
19/05/2024,20,7,1,177.14,2833.7,Sell
19/05/2024,20,7,1,178.00,2838.9,Sell
19/05/2024,20,7,1,180.00,2850.9,Sell
19/05/2024,20,7,1,182.00,2862.9,Sell
19/05/2024,20,7,1,184.00,2874.9,Sell
19/05/2024,20,7,1,186.00,2886.9,Sell
19/05/2024,20,7,1,188.00,2898.9,Sell
19/05/2024,20,7,1,190.00,2910.9,Sell
19/05/2024,20,7,1,192.00,2922.9,Sell
19/05/2024,20,7,1,194.00,2934.9,Sell
19/05/2024,20,7,1,196.00,2946.9,Sell
19/05/2024,20,7,1,198.00,2958.9,Sell
19/05/2024,20,7,1,200.00,2970.9,Sell
19/05/2024,20,7,1,205.00,3000.9,Sell
19/05/2024,20,7,1,207.93,3018.5,Sell
19/05/2024,20,7,1,208.00,3021.9,Sell
19/05/2024,20,7,1,210.00,3033.9,Sell
19/05/2024,20,7,1,215.00,3063.9,Sell
19/05/2024,20,7,1,220.00,3093.9,Sell
19/05/2024,20,7,1,225.00,3123.9,Sell
19/05/2024,20,7,1,230.00,3153.9,Sell
19/05/2024,20,7,1,235.00,3161.9,Sell
19/05/2024,20,7,1,240.90,3161.9,Sell
19/05/2024,20,7,1,241.00,3191.9,Sell
19/05/2024,20,7,1,242.90,3191.9,Sell
19/05/2024,20,7,1,243.00,3221.9,Sell
19/05/2024,20,7,1,257.01,3221.9,Sell
19/05/2024,20,7,1,257.01,3222.0,Sell
19/05/2024,20,7,1,269.00,3222.0,Sell
19/05/2024,20,7,1,273.00,3272.0,Sell
19/05/2024,20,7,1,300.00,3272.0,Sell
19/05/2024,20,7,1,301.00,3273.0,Sell
19/05/2024,20,7,1,433.00,3273.0,Sell
19/05/2024,20,7,1,443.00,3323.0,Sell
19/05/2024,20,7,1,447.90,3323.0,Sell
19/05/2024,20,7,1,448.00,3353.0,Sell
19/05/2024,20,7,1,553.00,3353.0,Sell
19/05/2024,20,7,1,563.00,3403.0,Sell
19/05/2024,20,7,1,598.90,3403.0,Sell
19/05/2024,20,7,1,599.00,3503.0,Sell
19/05/2024,20,7,1,732.90,3503.0,Sell
19/05/2024,20,7,1,733.00,3533.0,Sell
19/05/2024,20,7,1,783.90,3533.0,Sell
19/05/2024,20,7,1,784.00,3593.0,Sell
19/05/2024,20,7,1,899.00,3593.0,Sell
19/05/2024,20,7,1,899.01,3593.1,Sell
19/05/2024,20,7,1,973.90,3593.1,Sell
19/05/2024,20,7,1,974.00,3633.1,Sell
19/05/2024,20,7,1,1200.00,3633.1,Sell
19/05/2024,20,7,1,1400.00,3683.1,Sell
19/05/2024,20,7,1,1419.90,3683.1,Sell
19/05/2024,20,7,1,1420.00,3783.1,Sell
19/05/2024,20,7,1,1424.90,3783.1,Sell
19/05/2024,20,7,1,1425.00,3893.1,Sell
19/05/2024,20,7,1,1991.90,3893.1,Sell
19/05/2024,20,7,1,1992.00,3953.1,Sell
19/05/2024,20,7,1,1993.90,3953.1,Sell
19/05/2024,20,7,1,1994.00,3983.1,Sell
19/05/2024,20,7,1,2343.90,3983.1,Sell
19/05/2024,20,7,1,2344.00,4073.1,Sell
19/05/2024,20,7,1,3632.90,4073.1,Sell
19/05/2024,20,7,1,3633.00,4243.1,Sell
19/05/2024,20,7,1,3719.90,4243.1,Sell
19/05/2024,20,7,1,3720.00,4443.1,Sell
19/05/2024,20,7,1,3994.90,4443.1,Sell
19/05/2024,20,7,1,3995.00,4443.3,Sell
19/05/2024,20,7,1,3999.90,4443.3,Sell
19/05/2024,20,7,1,4000.00,4445.3,Sell
19/05/2024,20,7,1,-500.00,6063.5,Purchase
19/05/2024,20,7,1,-499.90,6043.5,Purchase
19/05/2024,20,7,1,-499.00,6043.0,Purchase
19/05/2024,20,7,1,-498.90,6042.8,Purchase
19/05/2024,20,7,1,-497.00,6041.8,Purchase
19/05/2024,20,7,1,-496.90,5941.8,Purchase
19/05/2024,20,7,1,-496.00,5941.3,Purchase
19/05/2024,20,7,1,-495.90,5871.3,Purchase
19/05/2024,20,7,1,-430.00,5838.3,Purchase
19/05/2024,20,7,1,-429.90,5708.3,Purchase
19/05/2024,20,7,1,-420.00,5703.3,Purchase
19/05/2024,20,7,1,-419.90,5603.3,Purchase
19/05/2024,20,7,1,-300.00,5543.3,Purchase
19/05/2024,20,7,1,-288.00,5543.3,Purchase
19/05/2024,20,7,1,-287.90,5443.3,Purchase
19/05/2024,20,7,1,-280.00,5443.3,Purchase
19/05/2024,20,7,1,-279.90,5343.3,Purchase
19/05/2024,20,7,1,-200.00,5343.3,Purchase
19/05/2024,20,7,1,-199.00,5340.9,Purchase
19/05/2024,20,7,1,-198.90,5340.5,Purchase
19/05/2024,20,7,1,-192.00,5323.9,Purchase
19/05/2024,20,7,1,-191.90,5293.7,Purchase
19/05/2024,20,7,1,-188.00,5284.3,Purchase
19/05/2024,20,7,1,-187.90,5224.1,Purchase
19/05/2024,20,7,1,-175.10,5193.3,Purchase
19/05/2024,20,7,1,-175.00,5193.1,Purchase
19/05/2024,20,7,1,-150.10,5133.3,Purchase
19/05/2024,20,7,1,-150.00,5133.1,Purchase
19/05/2024,20,7,1,-125.10,5123.1,Purchase
19/05/2024,20,7,1,-125.00,5123.1,Purchase
19/05/2024,20,7,1,-120.00,5121.1,Purchase
19/05/2024,20,7,1,-110.00,5092.1,Purchase
19/05/2024,20,7,1,-100.10,5058.4,Purchase
19/05/2024,20,7,1,-100.00,5058.1,Purchase
19/05/2024,20,7,1,-90.00,5015.1,Purchase
19/05/2024,20,7,1,-85.10,4982.8,Purchase
19/05/2024,20,7,1,-85.00,4982.1,Purchase
19/05/2024,20,7,1,-83.33,4970.3,Purchase
19/05/2024,20,7,1,-80.00,4948.7,Purchase
19/05/2024,20,7,1,-75.00,4916.2,Purchase
19/05/2024,20,7,1,-70.10,4884.4,Purchase
19/05/2024,20,7,1,-70.00,4883.8,Purchase
19/05/2024,20,7,1,-65.00,4853.8,Purchase
19/05/2024,20,7,1,-60.00,4823.8,Purchase
19/05/2024,20,7,1,-55.00,4793.8,Purchase
19/05/2024,20,7,1,-50.00,4768.8,Purchase
19/05/2024,20,7,1,-45.00,4747.3,Purchase
19/05/2024,20,7,1,-43.00,4738.7,Purchase
19/05/2024,20,7,1,-41.00,4680.1,Purchase
19/05/2024,20,7,1,-40.34,4677.2,Purchase
19/05/2024,20,7,1,-40.21,4676.3,Purchase
19/05/2024,20,7,1,-40.10,4675.8,Purchase
19/05/2024,20,7,1,-40.00,4675.5,Purchase
19/05/2024,20,7,1,-39.00,4672.5,Purchase
19/05/2024,20,7,1,-38.87,4669.7,Purchase
19/05/2024,20,7,1,-38.73,4668.6,Purchase
19/05/2024,20,7,1,-38.61,4668.2,Purchase
19/05/2024,20,7,1,-38.60,4624.2,Purchase
19/05/2024,20,7,1,-35.00,4613.4,Purchase
19/05/2024,20,7,1,-33.64,4609.3,Purchase
19/05/2024,20,7,1,-33.51,4607.2,Purchase
19/05/2024,20,7,1,-31.00,4599.7,Purchase
19/05/2024,20,7,1,-30.00,4576.7,Purchase
19/05/2024,20,7,1,-29.62,4568.0,Purchase
19/05/2024,20,7,1,-29.49,4564.6,Purchase
19/05/2024,20,7,1,-29.00,4553.3,Purchase
19/05/2024,20,7,1,-28.00,4550.3,Purchase
19/05/2024,20,7,1,-26.94,4547.1,Purchase
19/05/2024,20,7,1,-26.90,4544.9,Purchase
19/05/2024,20,7,1,-26.80,4533.2,Purchase
19/05/2024,20,7,1,-26.00,4530.8,Purchase
19/05/2024,20,7,1,-25.60,4530.6,Purchase
19/05/2024,20,7,1,-25.46,4530.2,Purchase
19/05/2024,20,7,1,-24.26,4529.6,Purchase
19/05/2024,20,7,1,-24.12,4529.2,Purchase
19/05/2024,20,7,1,-24.00,4529.1,Purchase
19/05/2024,20,7,1,-23.00,4529.1,Purchase
19/05/2024,20,7,1,-21.76,4498.1,Purchase
19/05/2024,20,7,1,-21.75,4480.9,Purchase
19/05/2024,20,7,1,-21.00,4462.1,Purchase
19/05/2024,20,7,1,-20.91,4462.1,Purchase
19/05/2024,20,7,1,-20.77,4458.7,Purchase
19/05/2024,20,7,1,-20.24,4458.7,Purchase
19/05/2024,20,7,1,-20.10,4453.6,Purchase
19/05/2024,20,7,1,-18.90,4453.6,Purchase
19/05/2024,20,7,1,-18.76,4453.4,Purchase
19/05/2024,20,7,1,-16.20,4453.4,Purchase
19/05/2024,20,7,1,-16.10,4446.3,Purchase
19/05/2024,20,7,1,-16.00,4434.5,Purchase
19/05/2024,20,7,1,-15.01,4434.5,Purchase
19/05/2024,20,7,1,-15.00,4434.4,Purchase
19/05/2024,20,7,1,-13.60,4434.4,Purchase
19/05/2024,20,7,1,-13.54,4433.3,Purchase
19/05/2024,20,7,1,-13.50,4429.2,Purchase
19/05/2024,20,7,1,-13.40,4420.6,Purchase
19/05/2024,20,7,1,-13.00,4420.6,Purchase
19/05/2024,20,7,1,-12.20,4410.6,Purchase
19/05/2024,20,7,1,-12.10,4407.5,Purchase
19/05/2024,20,7,1,-12.00,4405.8,Purchase
19/05/2024,20,7,1,-11.00,4391.2,Purchase
19/05/2024,20,7,1,-10.86,4388.8,Purchase
19/05/2024,20,7,1,-10.80,4387.7,Purchase
19/05/2024,20,7,1,-10.72,4385.7,Purchase
19/05/2024,20,7,1,-10.70,4385.2,Purchase
19/05/2024,20,7,1,-10.19,4376.5,Purchase
19/05/2024,20,7,1,-10.05,4374.0,Purchase
19/05/2024,20,7,1,-10.00,4373.2,Purchase
19/05/2024,20,7,1,-9.90,4371.5,Purchase
19/05/2024,20,7,1,-9.00,4356.1,Purchase
19/05/2024,20,7,1,-8.18,4354.4,Purchase
19/05/2024,20,7,1,-8.04,4350.2,Purchase
19/05/2024,20,7,1,-7.91,4347.4,Purchase
19/05/2024,20,7,1,-6.90,4345.3,Purchase
19/05/2024,20,7,1,-6.84,4344.5,Purchase
19/05/2024,20,7,1,-6.80,4343.8,Purchase
19/05/2024,20,7,1,-6.70,4335.3,Purchase
19/05/2024,20,7,1,-6.60,4335.3,Purchase
19/05/2024,20,7,1,-5.50,4320.7,Purchase
19/05/2024,20,7,1,-5.36,4318.5,Purchase
19/05/2024,20,7,1,-5.23,4316.7,Purchase
19/05/2024,20,7,1,-5.09,4314.5,Purchase
19/05/2024,20,7,1,-4.96,4311.2,Purchase
19/05/2024,20,7,1,-4.42,4304.1,Purchase
19/05/2024,20,7,1,-4.29,4296.9,Purchase
19/05/2024,20,7,1,-4.15,4294.1,Purchase
19/05/2024,20,7,1,-4.10,4293.0,Purchase
19/05/2024,20,7,1,-4.02,4291.3,Purchase
19/05/2024,20,7,1,-4.00,4291.0,Purchase
19/05/2024,20,7,1,-3.89,4289.6,Purchase
19/05/2024,20,7,1,-3.75,4287.5,Purchase
19/05/2024,20,7,1,-3.62,4285.5,Purchase
19/05/2024,20,7,1,-3.48,4281.6,Purchase
19/05/2024,20,7,1,-3.40,4273.6,Purchase
19/05/2024,20,7,1,-3.35,4268.1,Purchase
19/05/2024,20,7,1,-3.30,4266.9,Purchase
19/05/2024,20,7,1,-3.08,4264.0,Purchase
19/05/2024,20,7,1,-2.95,4261.1,Purchase
19/05/2024,20,7,1,-2.93,4260.8,Purchase
19/05/2024,20,7,1,-2.92,4235.7,Purchase
19/05/2024,20,7,1,-2.81,4234.2,Purchase
19/05/2024,20,7,1,-2.80,4234.0,Purchase
19/05/2024,20,7,1,-2.70,4232.1,Purchase
19/05/2024,20,7,1,-2.68,4231.8,Purchase
19/05/2024,20,7,1,-2.68,4231.7,Purchase
19/05/2024,20,7,1,-2.55,4205.7,Purchase
19/05/2024,20,7,1,-2.55,4204.8,Purchase
19/05/2024,20,7,1,-2.41,4197.5,Purchase
19/05/2024,20,7,1,-2.28,4196.0,Purchase
19/05/2024,20,7,1,-2.14,4195.1,Purchase
19/05/2024,20,7,1,-2.01,4161.4,Purchase
19/05/2024,20,7,1,-1.88,4159.7,Purchase
19/05/2024,20,7,1,-1.47,4159.2,Purchase
19/05/2024,20,7,1,-1.34,4158.0,Purchase
19/05/2024,20,7,1,-1.21,4157.8,Purchase
19/05/2024,20,7,1,-1.07,4157.6,Purchase
19/05/2024,20,7,1,-1.00,4157.5,Purchase
19/05/2024,20,7,1,-0.94,4156.7,Purchase
19/05/2024,20,7,1,-0.80,4154.7,Purchase
19/05/2024,20,7,1,-0.67,4152.7,Purchase
19/05/2024,20,7,1,-0.54,4150.8,Purchase
19/05/2024,20,7,1,-0.40,4148.8,Purchase
19/05/2024,20,7,1,-0.30,4141.9,Purchase
19/05/2024,20,7,1,-0.27,4140.4,Purchase
19/05/2024,20,7,1,-0.13,4128.8,Purchase
19/05/2024,20,7,1,-0.10,4125.4,Purchase
19/05/2024,20,7,1,0.00,4106.8,Purchase
19/05/2024,20,7,1,0.00,4092.1,Purchase
19/05/2024,20,7,1,0.10,4080.6,Purchase
19/05/2024,20,7,1,0.13,4080.2,Purchase
19/05/2024,20,7,1,0.54,4075.1,Purchase
19/05/2024,20,7,1,0.67,4071.9,Purchase
19/05/2024,20,7,1,0.80,4070.2,Purchase
19/05/2024,20,7,1,1.00,4067.7,Purchase
19/05/2024,20,7,1,1.21,4065.1,Purchase
19/05/2024,20,7,1,1.34,4062.2,Purchase
19/05/2024,20,7,1,1.61,4058.8,Purchase
19/05/2024,20,7,1,1.74,4057.1,Purchase
19/05/2024,20,7,1,2.00,4053.8,Purchase
19/05/2024,20,7,1,2.10,4048.6,Purchase
19/05/2024,20,7,1,2.14,4048.1,Purchase
19/05/2024,20,7,1,2.28,4046.2,Purchase
19/05/2024,20,7,1,2.55,4042.8,Purchase
19/05/2024,20,7,1,2.68,4039.0,Purchase
19/05/2024,20,7,1,3.00,4035.0,Purchase
19/05/2024,20,7,1,3.48,4035.0,Purchase
19/05/2024,20,7,1,3.62,4032.6,Purchase
19/05/2024,20,7,1,4.00,4032.6,Purchase
19/05/2024,20,7,1,4.02,4031.9,Purchase
19/05/2024,20,7,1,4.10,4028.7,Purchase
19/05/2024,20,7,1,4.15,4028.4,Purchase
19/05/2024,20,7,1,4.29,4028.4,Purchase
19/05/2024,20,7,1,4.42,4028.3,Purchase
19/05/2024,20,7,1,4.56,4027.5,Purchase
19/05/2024,20,7,1,5.00,4027.5,Purchase
19/05/2024,20,7,1,5.23,4024.6,Purchase
19/05/2024,20,7,1,5.36,4021.6,Purchase
19/05/2024,20,7,1,5.50,4019.9,Purchase
19/05/2024,20,7,1,5.63,4016.2,Purchase
19/05/2024,20,7,1,5.76,4014.6,Purchase
19/05/2024,20,7,1,5.90,4011.7,Purchase
19/05/2024,20,7,1,6.57,4003.3,Purchase
19/05/2024,20,7,1,6.70,4001.1,Purchase
19/05/2024,20,7,1,7.00,3997.3,Purchase
19/05/2024,20,7,1,8.00,3997.3,Purchase
19/05/2024,20,7,1,9.00,3972.6,Purchase
19/05/2024,20,7,1,9.10,3943.1,Purchase
19/05/2024,20,7,1,9.90,3923.3,Purchase
19/05/2024,20,7,1,9.99,3921.0,Purchase
19/05/2024,20,7,1,9.99,3920.9,Purchase
19/05/2024,20,7,1,10.00,3920.7,Purchase
19/05/2024,20,7,1,10.10,3868.2,Purchase
19/05/2024,20,7,1,10.53,3857.6,Purchase
19/05/2024,20,7,1,10.54,3847.3,Purchase
19/05/2024,20,7,1,10.59,3846.1,Purchase
19/05/2024,20,7,1,10.72,3842.1,Purchase
19/05/2024,20,7,1,10.90,3837.6,Purchase
19/05/2024,20,7,1,11.00,3755.2,Purchase
19/05/2024,20,7,1,11.88,3733.4,Purchase
19/05/2024,20,7,1,13.20,3733.4,Purchase
19/05/2024,20,7,1,13.30,3722.4,Purchase
19/05/2024,20,7,1,15.00,3722.4,Purchase
19/05/2024,20,7,1,15.16,3722.0,Purchase
19/05/2024,20,7,1,15.17,3712.0,Purchase
19/05/2024,20,7,1,16.00,3709.9,Purchase
19/05/2024,20,7,1,17.40,3689.0,Purchase
19/05/2024,20,7,1,18.00,3681.5,Purchase
19/05/2024,20,7,1,19.90,3681.5,Purchase
19/05/2024,20,7,1,20.00,3664.5,Purchase
19/05/2024,20,7,1,20.10,3649.5,Purchase
19/05/2024,20,7,1,21.50,3649.5,Purchase
19/05/2024,20,7,1,21.60,3643.9,Purchase
19/05/2024,20,7,1,22.00,3643.9,Purchase
19/05/2024,20,7,1,23.00,3642.0,Purchase
19/05/2024,20,7,1,23.05,3641.9,Purchase
19/05/2024,20,7,1,25.50,3641.9,Purchase
19/05/2024,20,7,1,26.20,3626.9,Purchase
19/05/2024,20,7,1,26.85,3626.9,Purchase
19/05/2024,20,7,1,26.86,3596.9,Purchase
19/05/2024,20,7,1,27.13,3596.9,Purchase
19/05/2024,20,7,1,27.14,3571.9,Purchase
19/05/2024,20,7,1,30.79,3571.9,Purchase
19/05/2024,20,7,1,30.80,3561.9,Purchase
19/05/2024,20,7,1,32.00,3561.9,Purchase
19/05/2024,20,7,1,34.00,3531.9,Purchase
19/05/2024,20,7,1,35.74,3531.9,Purchase
19/05/2024,20,7,1,35.75,3521.9,Purchase
19/05/2024,20,7,1,36.85,3521.9,Purchase
19/05/2024,20,7,1,36.86,3491.9,Purchase
19/05/2024,20,7,1,37.10,3491.9,Purchase
19/05/2024,20,7,1,37.13,3491.8,Purchase
19/05/2024,20,7,1,37.14,3466.7,Purchase
19/05/2024,20,7,1,37.20,3466.4,Purchase
19/05/2024,20,7,1,43.29,3466.4,Purchase
19/05/2024,20,7,1,43.42,3464.2,Purchase
19/05/2024,20,7,1,44.00,3464.2,Purchase
19/05/2024,20,7,1,46.00,3444.2,Purchase
19/05/2024,20,7,1,46.85,3444.2,Purchase
19/05/2024,20,7,1,46.86,3414.2,Purchase
19/05/2024,20,7,1,47.00,3414.2,Purchase
19/05/2024,20,7,1,47.13,3413.7,Purchase
19/05/2024,20,7,1,47.14,3388.6,Purchase
19/05/2024,20,7,1,48.00,3385.2,Purchase
19/05/2024,20,7,1,49.00,3381.2,Purchase
19/05/2024,20,7,1,52.00,3381.2,Purchase
19/05/2024,20,7,1,54.00,3361.2,Purchase
19/05/2024,20,7,1,56.00,3361.2,Purchase
19/05/2024,20,7,1,56.85,3348.5,Purchase
19/05/2024,20,7,1,56.86,3318.3,Purchase
19/05/2024,20,7,1,57.13,3314.3,Purchase
19/05/2024,20,7,1,57.14,3289.1,Purchase
19/05/2024,20,7,1,58.00,3276.2,Purchase
19/05/2024,20,7,1,59.99,3276.2,Purchase
19/05/2024,20,7,1,60.01,3271.2,Purchase
19/05/2024,20,7,1,60.89,3271.2,Purchase
19/05/2024,20,7,1,60.91,3256.2,Purchase
19/05/2024,20,7,1,82.80,3256.2,Purchase
19/05/2024,20,7,1,82.81,3246.2,Purchase
19/05/2024,20,7,1,87.30,3246.2,Purchase
19/05/2024,20,7,1,87.40,3245.7,Purchase
19/05/2024,20,7,1,90.00,3245.7,Purchase
19/05/2024,20,7,1,91.19,3239.7,Purchase
19/05/2024,20,7,1,91.21,3236.6,Purchase
19/05/2024,20,7,1,91.89,3233.2,Purchase
19/05/2024,20,7,1,91.91,3226.1,Purchase
19/05/2024,20,7,1,93.80,3216.6,Purchase
19/05/2024,20,7,1,94.00,3215.1,Purchase
19/05/2024,20,7,1,95.00,3212.5,Purchase
19/05/2024,20,7,1,95.30,3179.6,Purchase
19/05/2024,20,7,1,95.40,3150.7,Purchase
19/05/2024,20,7,1,96.00,3084.9,Purchase
19/05/2024,20,7,1,99.60,3050.4,Purchase
19/05/2024,20,7,1,100.00,3047.6,Purchase
19/05/2024,20,7,1,115.71,3047.6,Purchase
19/05/2024,20,7,1,117.61,3046.9,Purchase
19/05/2024,20,7,1,118.97,3046.1,Purchase
19/05/2024,20,7,1,119.07,3021.0,Purchase
19/05/2024,20,7,1,120.00,3020.5,Purchase
19/05/2024,20,7,1,120.70,3019.6,Purchase
19/05/2024,20,7,1,123.89,3013.4,Purchase
