# 09/07/2024 12:58:13 PM : Aggregated Curves - Spot Market Auction - denmark
Date,Week,Week Day,Hour,Price,Volume,Sale/Purchase
10/07/2024,28,3,1,46.01,4029.1,Sell
10/07/2024,28,3,1,47.00,4031.0,Sell
10/07/2024,28,3,1,47.59,4041.0,Sell
10/07/2024,28,3,1,49.00,4062.1,Sell
10/07/2024,28,3,1,50.20,4062.1,Sell
10/07/2024,28,3,1,50.21,4077.1,Sell
10/07/2024,28,3,1,51.32,4077.1,Sell
10/07/2024,28,3,1,51.33,4087.1,Sell
10/07/2024,28,3,1,53.00,4087.1,Sell
10/07/2024,28,3,1,53.39,4104.7,Sell
10/07/2024,28,3,1,53.41,4110.6,Sell
10/07/2024,28,3,1,53.70,4123.6,Sell
10/07/2024,28,3,1,53.80,4135.1,Sell
10/07/2024,28,3,1,55.00,4189.1,Sell
10/07/2024,28,3,1,55.31,4189.1,Sell
10/07/2024,28,3,1,55.32,4193.1,Sell
10/07/2024,28,3,1,61.90,4193.1,Sell
10/07/2024,28,3,1,61.91,4205.1,Sell
10/07/2024,28,3,1,62.00,4205.1,Sell
10/07/2024,28,3,1,62.01,4229.1,Sell
10/07/2024,28,3,1,62.87,4229.1,Sell
10/07/2024,28,3,1,63.00,4323.0,Sell
10/07/2024,28,3,1,63.01,4329.3,Sell
10/07/2024,28,3,1,65.00,4379.1,Sell
10/07/2024,28,3,1,66.21,4379.1,Sell
10/07/2024,28,3,1,67.16,4379.8,Sell
10/07/2024,28,3,1,67.20,4401.3,Sell
10/07/2024,28,3,1,67.30,4459.9,Sell
10/07/2024,28,3,1,70.19,4462.1,Sell
10/07/2024,28,3,1,72.30,4462.1,Sell
10/07/2024,28,3,1,72.40,4465.4,Sell
10/07/2024,28,3,1,72.50,4468.8,Sell
10/07/2024,28,3,1,72.60,4472.1,Sell
10/07/2024,28,3,1,73.00,4472.1,Sell
10/07/2024,28,3,1,75.00,4522.1,Sell
10/07/2024,28,3,1,75.03,4522.1,Sell
10/07/2024,28,3,1,75.04,4547.1,Sell
10/07/2024,28,3,1,76.18,4547.1,Sell
10/07/2024,28,3,1,76.19,4572.1,Sell
10/07/2024,28,3,1,76.71,4572.1,Sell
10/07/2024,28,3,1,76.72,4587.1,Sell
10/07/2024,28,3,1,80.99,4587.1,Sell
10/07/2024,28,3,1,81.01,4594.1,Sell
10/07/2024,28,3,1,83.00,4594.1,Sell
10/07/2024,28,3,1,85.00,4644.1,Sell
10/07/2024,28,3,1,87.50,4656.6,Sell
10/07/2024,28,3,1,87.60,4657.5,Sell
10/07/2024,28,3,1,90.00,4669.5,Sell
10/07/2024,28,3,1,90.03,4669.5,Sell
10/07/2024,28,3,1,90.04,4694.5,Sell
10/07/2024,28,3,1,90.35,4694.5,Sell
10/07/2024,28,3,1,90.36,4719.5,Sell
10/07/2024,28,3,1,92.00,4719.5,Sell
10/07/2024,28,3,1,92.19,4723.0,Sell
10/07/2024,28,3,1,92.21,4738.3,Sell
10/07/2024,28,3,1,93.10,4754.5,Sell
10/07/2024,28,3,1,94.20,4759.5,Sell
10/07/2024,28,3,1,94.70,4761.8,Sell
10/07/2024,28,3,1,94.79,4805.6,Sell
10/07/2024,28,3,1,94.80,4860.4,Sell
10/07/2024,28,3,1,95.00,4861.3,Sell
10/07/2024,28,3,1,95.30,4864.2,Sell
10/07/2024,28,3,1,96.40,4874.6,Sell
10/07/2024,28,3,1,97.50,4885.0,Sell
10/07/2024,28,3,1,97.59,4885.8,Sell
10/07/2024,28,3,1,97.60,4935.9,Sell
10/07/2024,28,3,1,98.60,4945.4,Sell
10/07/2024,28,3,1,99.59,4954.8,Sell
10/07/2024,28,3,1,99.61,4980.0,Sell
10/07/2024,28,3,1,99.70,4980.8,Sell
10/07/2024,28,3,1,99.90,4981.8,Sell
10/07/2024,28,3,1,100.00,4981.8,Sell
10/07/2024,28,3,1,100.10,4982.2,Sell
10/07/2024,28,3,1,101.00,4986.2,Sell
10/07/2024,28,3,1,101.89,5118.0,Sell
10/07/2024,28,3,1,102.00,5169.2,Sell
10/07/2024,28,3,1,102.02,5175.1,Sell
10/07/2024,28,3,1,103.29,5180.7,Sell
10/07/2024,28,3,1,103.30,5190.7,Sell
10/07/2024,28,3,1,103.50,5191.6,Sell
10/07/2024,28,3,1,103.80,5192.9,Sell
10/07/2024,28,3,1,105.03,5198.3,Sell
10/07/2024,28,3,1,105.04,5223.3,Sell
10/07/2024,28,3,1,105.50,5225.3,Sell
10/07/2024,28,3,1,106.10,5227.7,Sell
10/07/2024,28,3,1,106.40,5228.9,Sell
10/07/2024,28,3,1,106.42,5229.0,Sell
10/07/2024,28,3,1,106.52,5429.4,Sell
10/07/2024,28,3,1,108.20,5436.1,Sell
10/07/2024,28,3,1,108.50,5437.3,Sell
10/07/2024,28,3,1,109.90,5442.9,Sell
10/07/2024,28,3,1,110.00,5442.9,Sell
10/07/2024,28,3,1,111.00,5473.5,Sell
10/07/2024,28,3,1,111.30,5482.7,Sell
10/07/2024,28,3,1,112.00,5504.1,Sell
10/07/2024,28,3,1,114.00,5510.3,Sell
10/07/2024,28,3,1,116.42,5511.8,Sell
10/07/2024,28,3,1,116.52,5610.4,Sell
10/07/2024,28,3,1,117.70,5611.1,Sell
10/07/2024,28,3,1,117.80,5611.1,Sell
10/07/2024,28,3,1,117.90,5611.2,Sell
10/07/2024,28,3,1,118.00,5611.2,Sell
10/07/2024,28,3,1,118.10,5611.3,Sell
10/07/2024,28,3,1,118.20,5611.4,Sell
10/07/2024,28,3,1,119.90,5612.4,Sell
10/07/2024,28,3,1,125.03,5612.4,Sell
10/07/2024,28,3,1,125.04,5637.4,Sell
10/07/2024,28,3,1,128.00,5637.4,Sell
10/07/2024,28,3,1,128.10,5685.6,Sell
10/07/2024,28,3,1,132.00,5685.6,Sell
10/07/2024,28,3,1,134.00,5686.6,Sell
10/07/2024,28,3,1,135.00,5688.6,Sell
10/07/2024,28,3,1,136.00,5700.6,Sell
10/07/2024,28,3,1,137.97,5724.2,Sell
10/07/2024,28,3,1,137.98,5774.4,Sell
10/07/2024,28,3,1,138.00,5774.6,Sell
10/07/2024,28,3,1,140.00,5798.6,Sell
10/07/2024,28,3,1,142.00,5803.4,Sell
10/07/2024,28,3,1,144.00,5808.2,Sell
10/07/2024,28,3,1,146.00,5813.0,Sell
10/07/2024,28,3,1,148.00,5817.8,Sell
10/07/2024,28,3,1,149.90,5822.3,Sell
10/07/2024,28,3,1,150.00,5822.5,Sell
10/07/2024,28,3,1,150.10,5822.8,Sell
10/07/2024,28,3,1,152.00,5828.7,Sell
10/07/2024,28,3,1,152.90,5831.5,Sell
10/07/2024,28,3,1,153.20,5832.4,Sell
10/07/2024,28,3,1,154.00,5834.9,Sell
10/07/2024,28,3,1,155.30,5838.9,Sell
10/07/2024,28,3,1,155.60,5839.8,Sell
10/07/2024,28,3,1,156.00,5841.0,Sell
10/07/2024,28,3,1,156.30,5842.0,Sell
10/07/2024,28,3,1,158.00,5847.2,Sell
10/07/2024,28,3,1,159.90,5853.1,Sell
10/07/2024,28,3,1,160.00,5853.3,Sell
10/07/2024,28,3,1,162.00,5857.3,Sell
10/07/2024,28,3,1,164.00,5861.3,Sell
10/07/2024,28,3,1,166.00,5865.3,Sell
10/07/2024,28,3,1,168.00,5869.3,Sell
10/07/2024,28,3,1,170.00,5873.3,Sell
10/07/2024,28,3,1,172.00,5877.3,Sell
10/07/2024,28,3,1,174.00,5881.3,Sell
10/07/2024,28,3,1,176.00,5885.3,Sell
10/07/2024,28,3,1,178.00,5889.3,Sell
10/07/2024,28,3,1,180.00,5893.3,Sell
10/07/2024,28,3,1,182.00,5898.2,Sell
10/07/2024,28,3,1,184.00,5903.2,Sell
10/07/2024,28,3,1,186.00,5912.1,Sell
10/07/2024,28,3,1,188.00,5923.1,Sell
10/07/2024,28,3,1,189.90,5933.5,Sell
10/07/2024,28,3,1,190.00,5934.0,Sell
10/07/2024,28,3,1,191.30,5942.2,Sell
10/07/2024,28,3,1,191.60,5944.1,Sell
10/07/2024,28,3,1,192.00,5946.6,Sell
10/07/2024,28,3,1,194.00,5959.3,Sell
10/07/2024,28,3,1,196.00,5971.9,Sell
10/07/2024,28,3,1,197.90,5983.9,Sell
10/07/2024,28,3,1,198.00,5984.5,Sell
10/07/2024,28,3,1,198.20,5985.8,Sell
10/07/2024,28,3,1,199.90,5996.5,Sell
10/07/2024,28,3,1,200.00,5997.0,Sell
10/07/2024,28,3,1,200.10,5997.8,Sell
10/07/2024,28,3,1,203.30,6022.0,Sell
10/07/2024,28,3,1,203.60,6024.3,Sell
10/07/2024,28,3,1,205.00,6034.9,Sell
10/07/2024,28,3,1,210.00,6072.8,Sell
10/07/2024,28,3,1,213.00,6095.5,Sell
10/07/2024,28,3,1,215.00,6135.7,Sell
10/07/2024,28,3,1,217.00,6175.9,Sell
10/07/2024,28,3,1,220.00,6198.6,Sell
10/07/2024,28,3,1,225.00,6225.3,Sell
10/07/2024,28,3,1,230.00,6251.9,Sell
10/07/2024,28,3,1,235.00,6278.6,Sell
10/07/2024,28,3,1,239.81,6352.3,Sell
10/07/2024,28,3,1,239.81,6364.6,Sell
10/07/2024,28,3,1,240.00,6367.5,Sell
10/07/2024,28,3,1,240.90,6372.3,Sell
10/07/2024,28,3,1,241.00,6402.9,Sell
10/07/2024,28,3,1,242.60,6411.4,Sell
10/07/2024,28,3,1,242.90,6413.0,Sell
10/07/2024,28,3,1,245.00,6424.2,Sell
10/07/2024,28,3,1,249.90,6450.3,Sell
10/07/2024,28,3,1,250.00,6450.8,Sell
10/07/2024,28,3,1,255.00,6476.8,Sell
10/07/2024,28,3,1,260.00,6499.8,Sell
10/07/2024,28,3,1,265.00,6515.8,Sell
10/07/2024,28,3,1,270.00,6531.8,Sell
10/07/2024,28,3,1,274.90,6547.5,Sell
10/07/2024,28,3,1,275.00,6577.8,Sell
10/07/2024,28,3,1,280.00,6593.8,Sell
10/07/2024,28,3,1,285.00,6608.8,Sell
10/07/2024,28,3,1,291.90,6610.2,Sell
10/07/2024,28,3,1,299.90,6611.9,Sell
10/07/2024,28,3,1,300.00,6612.0,Sell
10/07/2024,28,3,1,381.00,6613.6,Sell
10/07/2024,28,3,1,384.90,6711.2,Sell
10/07/2024,28,3,1,385.00,6738.7,Sell
10/07/2024,28,3,1,387.90,6738.7,Sell
10/07/2024,28,3,1,388.00,6758.7,Sell
10/07/2024,28,3,1,473.00,6760.5,Sell
10/07/2024,28,3,1,483.00,6810.7,Sell
10/07/2024,28,3,1,598.90,6813.0,Sell
10/07/2024,28,3,1,599.00,6863.0,Sell
10/07/2024,28,3,1,783.90,6866.8,Sell
10/07/2024,28,3,1,784.00,6926.8,Sell
10/07/2024,28,3,1,973.90,6930.6,Sell
10/07/2024,28,3,1,974.00,6970.6,Sell
10/07/2024,28,3,1,1000.00,6971.1,Sell
10/07/2024,28,3,1,1200.00,7025.2,Sell
10/07/2024,28,3,1,1419.90,7029.6,Sell
10/07/2024,28,3,1,1420.00,7129.6,Sell
10/07/2024,28,3,1,1424.90,7129.7,Sell
10/07/2024,28,3,1,1425.00,7239.7,Sell
10/07/2024,28,3,1,1489.91,7241.0,Sell
10/07/2024,28,3,1,1499.00,7241.4,Sell
10/07/2024,28,3,1,1991.90,7251.4,Sell
10/07/2024,28,3,1,1992.00,7311.4,Sell
10/07/2024,28,3,1,1993.90,7311.4,Sell
10/07/2024,28,3,1,1994.00,7341.4,Sell
10/07/2024,28,3,1,2343.90,7348.5,Sell
10/07/2024,28,3,1,2344.00,7438.5,Sell
10/07/2024,28,3,1,3632.90,7464.6,Sell
10/07/2024,28,3,1,3633.00,7634.6,Sell
10/07/2024,28,3,1,3719.90,7636.3,Sell
10/07/2024,28,3,1,3720.00,7836.3,Sell
10/07/2024,28,3,1,3994.90,7841.9,Sell
10/07/2024,28,3,1,3995.00,7842.0,Sell
10/07/2024,28,3,1,3999.90,7842.1,Sell
10/07/2024,28,3,1,4000.00,7843.1,Sell
10/07/2024,28,3,1,-500.00,6617.6,Purchase
10/07/2024,28,3,1,-499.90,6607.5,Purchase
10/07/2024,28,3,1,-499.00,6606.9,Purchase
10/07/2024,28,3,1,-498.90,6606.7,Purchase
10/07/2024,28,3,1,-497.00,6605.4,Purchase
10/07/2024,28,3,1,-496.90,6565.3,Purchase
10/07/2024,28,3,1,-496.00,6564.7,Purchase
10/07/2024,28,3,1,-495.90,6524.6,Purchase
10/07/2024,28,3,1,-430.00,6478.5,Purchase
10/07/2024,28,3,1,-429.90,6408.4,Purchase
10/07/2024,28,3,1,-420.00,6401.5,Purchase
10/07/2024,28,3,1,-419.90,6331.4,Purchase
10/07/2024,28,3,1,-400.00,6317.5,Purchase
10/07/2024,28,3,1,-399.00,6316.8,Purchase
10/07/2024,28,3,1,-398.90,6316.6,Purchase
10/07/2024,28,3,1,-350.00,6282.4,Purchase
10/07/2024,28,3,1,-300.10,6247.5,Purchase
10/07/2024,28,3,1,-300.00,6246.9,Purchase
10/07/2024,28,3,1,-289.10,6197.4,Purchase
10/07/2024,28,3,1,-288.00,6197.4,Purchase
10/07/2024,28,3,1,-287.90,6097.4,Purchase
10/07/2024,28,3,1,-280.00,6097.4,Purchase
10/07/2024,28,3,1,-279.90,6017.4,Purchase
10/07/2024,28,3,1,-200.00,6017.4,Purchase
10/07/2024,28,3,1,-199.00,6015.4,Purchase
10/07/2024,28,3,1,-198.90,6013.1,Purchase
10/07/2024,28,3,1,-192.00,5999.3,Purchase
10/07/2024,28,3,1,-191.90,5959.1,Purchase
10/07/2024,28,3,1,-188.00,5951.3,Purchase
10/07/2024,28,3,1,-187.90,5891.1,Purchase
10/07/2024,28,3,1,-180.00,5875.3,Purchase
10/07/2024,28,3,1,-170.00,5853.3,Purchase
10/07/2024,28,3,1,-160.00,5803.3,Purchase
10/07/2024,28,3,1,-150.00,5753.3,Purchase
10/07/2024,28,3,1,-149.00,5749.9,Purchase
10/07/2024,28,3,1,-148.90,5747.5,Purchase
10/07/2024,28,3,1,-140.00,5716.8,Purchase
10/07/2024,28,3,1,-130.00,5682.3,Purchase
10/07/2024,28,3,1,-120.00,5597.8,Purchase
10/07/2024,28,3,1,-110.00,5544.3,Purchase
10/07/2024,28,3,1,-102.10,5501.2,Purchase
10/07/2024,28,3,1,-100.10,5485.8,Purchase
10/07/2024,28,3,1,-100.00,5485.0,Purchase
10/07/2024,28,3,1,-91.10,5416.3,Purchase
10/07/2024,28,3,1,-90.00,5410.3,Purchase
10/07/2024,28,3,1,-80.00,5355.8,Purchase
10/07/2024,28,3,1,-75.00,5328.6,Purchase
10/07/2024,28,3,1,-70.00,5303.3,Purchase
10/07/2024,28,3,1,-65.47,5292.2,Purchase
10/07/2024,28,3,1,-65.46,5262.2,Purchase
10/07/2024,28,3,1,-65.00,5261.1,Purchase
10/07/2024,28,3,1,-60.00,5248.8,Purchase
10/07/2024,28,3,1,-55.00,5236.6,Purchase
10/07/2024,28,3,1,-51.00,5226.8,Purchase
10/07/2024,28,3,1,-50.00,5199.3,Purchase
10/07/2024,28,3,1,-49.00,5172.3,Purchase
10/07/2024,28,3,1,-45.00,5164.3,Purchase
10/07/2024,28,3,1,-40.36,5155.0,Purchase
10/07/2024,28,3,1,-40.22,5153.6,Purchase
10/07/2024,28,3,1,-40.00,5153.2,Purchase
10/07/2024,28,3,1,-39.01,5141.3,Purchase
10/07/2024,28,3,1,-38.88,5119.3,Purchase
10/07/2024,28,3,1,-38.75,5110.6,Purchase
10/07/2024,28,3,1,-35.00,5065.6,Purchase
10/07/2024,28,3,1,-33.65,5062.9,Purchase
10/07/2024,28,3,1,-33.52,5054.4,Purchase
10/07/2024,28,3,1,-33.00,5053.4,Purchase
10/07/2024,28,3,1,-31.00,4999.4,Purchase
10/07/2024,28,3,1,-30.00,4972.4,Purchase
10/07/2024,28,3,1,-29.99,4832.2,Purchase
10/07/2024,28,3,1,-29.63,4822.4,Purchase
10/07/2024,28,3,1,-29.50,4817.8,Purchase
10/07/2024,28,3,1,-29.00,4804.3,Purchase
10/07/2024,28,3,1,-28.00,4802.3,Purchase
10/07/2024,28,3,1,-26.95,4800.2,Purchase
10/07/2024,28,3,1,-26.81,4783.5,Purchase
10/07/2024,28,3,1,-26.80,4783.5,Purchase
10/07/2024,28,3,1,-26.00,4779.7,Purchase
10/07/2024,28,3,1,-25.61,4777.8,Purchase
10/07/2024,28,3,1,-25.47,4776.4,Purchase
10/07/2024,28,3,1,-24.97,4774.0,Purchase
10/07/2024,28,3,1,-24.96,4749.0,Purchase
10/07/2024,28,3,1,-24.27,4745.6,Purchase
10/07/2024,28,3,1,-24.13,4743.0,Purchase
10/07/2024,28,3,1,-24.00,4742.3,Purchase
10/07/2024,28,3,1,-22.00,4732.7,Purchase
10/07/2024,28,3,1,-21.00,4727.9,Purchase
10/07/2024,28,3,1,-20.92,4725.8,Purchase
10/07/2024,28,3,1,-20.78,4711.4,Purchase
10/07/2024,28,3,1,-20.24,4696.7,Purchase
10/07/2024,28,3,1,-20.11,4674.1,Purchase
10/07/2024,28,3,1,-20.00,4671.1,Purchase
10/07/2024,28,3,1,-19.00,4642.8,Purchase
10/07/2024,28,3,1,-18.90,4642.3,Purchase
10/07/2024,28,3,1,-18.77,4640.4,Purchase
10/07/2024,28,3,1,-18.20,4637.1,Purchase
10/07/2024,28,3,1,-18.00,4632.3,Purchase
10/07/2024,28,3,1,-17.01,4608.8,Purchase
10/07/2024,28,3,1,-17.00,4608.3,Purchase
10/07/2024,28,3,1,-16.10,4586.9,Purchase
10/07/2024,28,3,1,-16.00,4579.1,Purchase
10/07/2024,28,3,1,-15.01,4558.3,Purchase
10/07/2024,28,3,1,-15.00,4558.0,Purchase
10/07/2024,28,3,1,-14.97,4557.4,Purchase
10/07/2024,28,3,1,-14.96,4532.2,Purchase
10/07/2024,28,3,1,-14.60,4524.6,Purchase
10/07/2024,28,3,1,-14.50,4522.5,Purchase
10/07/2024,28,3,1,-14.30,4518.1,Purchase
10/07/2024,28,3,1,-14.00,4511.6,Purchase
10/07/2024,28,3,1,-13.76,4506.3,Purchase
10/07/2024,28,3,1,-13.54,4505.5,Purchase
10/07/2024,28,3,1,-13.41,4467.0,Purchase
10/07/2024,28,3,1,-13.27,4461.4,Purchase
10/07/2024,28,3,1,-13.00,4460.4,Purchase
10/07/2024,28,3,1,-12.80,4454.8,Purchase
10/07/2024,28,3,1,-12.50,4446.4,Purchase
10/07/2024,28,3,1,-12.10,4435.2,Purchase
10/07/2024,28,3,1,-12.00,4431.4,Purchase
10/07/2024,28,3,1,-11.40,4414.6,Purchase
10/07/2024,28,3,1,-11.30,4411.8,Purchase
10/07/2024,28,3,1,-11.10,4406.2,Purchase
10/07/2024,28,3,1,-11.00,4403.4,Purchase
10/07/2024,28,3,1,-10.86,4403.0,Purchase
10/07/2024,28,3,1,-10.80,4402.0,Purchase
10/07/2024,28,3,1,-10.73,4399.1,Purchase
10/07/2024,28,3,1,-10.70,4398.3,Purchase
10/07/2024,28,3,1,-10.50,4397.7,Purchase
10/07/2024,28,3,1,-10.20,4396.8,Purchase
10/07/2024,28,3,1,-10.19,4396.8,Purchase
10/07/2024,28,3,1,-10.06,4396.3,Purchase
10/07/2024,28,3,1,-10.00,4396.1,Purchase
10/07/2024,28,3,1,-9.30,4377.2,Purchase
10/07/2024,28,3,1,-9.00,4369.1,Purchase
10/07/2024,28,3,1,-8.57,4357.5,Purchase
10/07/2024,28,3,1,-8.18,4352.4,Purchase
10/07/2024,28,3,1,-8.04,4311.5,Purchase
10/07/2024,28,3,1,-8.00,4306.7,Purchase
10/07/2024,28,3,1,-7.91,4295.8,Purchase
10/07/2024,28,3,1,-7.50,4290.5,Purchase
10/07/2024,28,3,1,-7.40,4289.8,Purchase
10/07/2024,28,3,1,-7.10,4277.7,Purchase
10/07/2024,28,3,1,-7.00,4277.0,Purchase
10/07/2024,28,3,1,-6.84,4273.5,Purchase
10/07/2024,28,3,1,-6.80,4272.5,Purchase
10/07/2024,28,3,1,-6.70,4240.8,Purchase
10/07/2024,28,3,1,-6.57,4232.9,Purchase
10/07/2024,28,3,1,-6.00,4220.4,Purchase
10/07/2024,28,3,1,-5.50,4209.4,Purchase
10/07/2024,28,3,1,-5.49,4179.2,Purchase
10/07/2024,28,3,1,-5.23,4173.5,Purchase
10/07/2024,28,3,1,-5.09,4170.0,Purchase
10/07/2024,28,3,1,-5.00,4156.2,Purchase
10/07/2024,28,3,1,-4.97,4152.2,Purchase
10/07/2024,28,3,1,-4.96,4125.8,Purchase
10/07/2024,28,3,1,-4.42,4124.7,Purchase
10/07/2024,28,3,1,-4.29,4107.5,Purchase
10/07/2024,28,3,1,-4.16,4105.7,Purchase
10/07/2024,28,3,1,-4.02,4100.9,Purchase
10/07/2024,28,3,1,-4.00,4100.9,Purchase
10/07/2024,28,3,1,-3.89,4100.7,Purchase
10/07/2024,28,3,1,-3.75,4099.3,Purchase
10/07/2024,28,3,1,-3.62,4098.9,Purchase
10/07/2024,28,3,1,-3.49,4094.1,Purchase
10/07/2024,28,3,1,-3.40,4074.4,Purchase
10/07/2024,28,3,1,-3.35,4057.0,Purchase
10/07/2024,28,3,1,-3.30,4050.5,Purchase
10/07/2024,28,3,1,-3.08,4050.1,Purchase
10/07/2024,28,3,1,-3.00,4047.9,Purchase
10/07/2024,28,3,1,-2.95,4045.4,Purchase
10/07/2024,28,3,1,-2.82,4042.2,Purchase
10/07/2024,28,3,1,-2.68,4031.9,Purchase
10/07/2024,28,3,1,-2.55,4023.8,Purchase
10/07/2024,28,3,1,-2.41,3989.6,Purchase
10/07/2024,28,3,1,-2.28,3983.2,Purchase
10/07/2024,28,3,1,-2.15,3979.1,Purchase
10/07/2024,28,3,1,-2.01,3898.1,Purchase
10/07/2024,28,3,1,-2.00,3897.1,Purchase
10/07/2024,28,3,1,-1.88,3884.8,Purchase
