,average_prices,weighted_average_prices,peak_prices
0,12.908598425187911,0.0,74.98063002680965
1,5.876179306808164,23.08909563294804,29.37844594594594
2,5.929987078239527,23.690653570756375,28.767459459459445
3,6.4651523844367915,25.232639864986663,28.767459459459445
4,6.823011333426623,26.743811518775725,30.979891129032254
5,6.768142895342433,26.29044082536245,29.37844594594594
