,average_prices,weighted_average_prices,peak_prices
0,11.92101843457637,0.0,85.56204736440033
1,9.45984152514907,38.91126492946823,47.09307634730541
2,7.95441370712134,25.734997680101042,32.07042500000006
3,7.95441370712134,25.61296245637975,32.07042500000006
4,7.95441370712134,25.55743825115847,32.07042500000006
5,7.95441370712134,25.541484264368123,32.07042500000006
