,average_prices,weighted_average_prices,peak_prices
0,11.891656500264864,0.0,100.809463243874
1,5.86155228353681,27.956978476479122,49.40464571428572
2,4.9163428361949055,26.217717331156038,39.74329289428074
3,4.9826598763144405,24.67487701141174,32.755276595744675
4,4.9826598763144405,24.797019508382746,32.755276595744675
5,4.9826598763144405,24.796927636454903,32.755276595744675
