,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0
1,2155.68,2155.68,2155.68,2155.68,2155.68,2155.68,2155.68,2155.68,2155.68,2155.68,2155.68,2155.6800000000003,2155.68,2155.68,2155.68,2155.68,2155.68,2155.68,2155.68,2155.68,2155.68,2155.68,2155.68,2155.68
2,1000.0143478260868,1415.68,1449.01,994.0970000000048,998.428115015976,998.6584022038559,1000.0047619047621,999.1000000000001,1016.32076923077,862.8838666666692,1016.3207692307699,1029.9209090908848,1017.8230158730163,1017.8786879432629,1018.229019607842,1034.1368421052648,1031.299245283022,902.22641509434,883.0627062706263,899.6758893280634,899.6758893280626,899.5882352941171,997.6901408450717,997.4590163934442
3,535.24200913242,994.930833333337,996.2247126436763,534.1593939393937,537.7749606299216,537.4750194552532,521.9125581395348,522.048111888112,800.3396226415082,522.5911688311685,800.3396226415065,800.3396226415082,799.9807692307684,799.9807692307664,896.5660377358508,522.7661538461543,523.297142857143,524.4677707006371,548.6694835680759,763.4444444444445,763.4444444444445,719.0,504.8939759036145,523.1936000000001
4,357.8058549222798,523.1448739495795,522.4196610169487,356.31815137307444,360.8142493638677,360.4403591278325,380.07866273353,390.8928571428571,522.4688000000004,370.2669941938366,522.0591304347821,522.1466666666666,522.0591304347827,522.0107975460119,522.1970000000003,317.16389413988685,365.3468023255815,371.95421940928276,449.8123456790118,555.8796808510635,510.77189473684234,509.49241758241834,299.0972602739726,299.0977777777778
5,257.2440828402368,356.82006006006003,342.57122302158285,233.58490566037693,299.07592067988674,299.0717607973422,295.91108312342567,297.60218340611357,382.6206140350877,282.4502051983584,359.82308626974486,346.76072340425526,337.57460092231287,336.3127767235926,336.7970149253731,233.55344827586183,271.41313432835835,276.19341563785997,299.0977777777778,473.6540669856462,299.0972602739726,299.0972602739726,188.76306532663287,141.6738072669826
6,181.26540192926052,263.3433628318585,235.43992805755408,152.3345246800731,233.682487725041,234.9019607843136,133.65049891540164,153.42409774436086,288.8216066481995,193.8473927958833,263.0159292035398,215.71375661375657,233.46891651865022,229.6733780760627,234.38095238095215,118.73788662630706,130.18503891050582,150.00015636105175,183.71934389140262,299.0979381443299,199.09225092250904,199.15043478260898,118.6803234686855,80.49845954692557
7,129.790703894885,158.06804627249363,158.75427876823335,47.21339485458614,146.4231832797429,147.45220904373608,47.74580104321906,84.29864422627391,195.5379229871645,115.40583574320418,189.09414332784186,113.60298141263938,122.56818223866784,136.42429025423726,121.33598599766616,74.74906033630069,88.9533941236069,64.04567191844299,117.34699392712544,217.50740942028978,141.67777686963626,133.52388388838884,84.6081156530409,67.17649150163729
8,84.92330508474576,85.97769551133734,82.33100541842263,18.44636245110822,47.853576188360734,45.677874885004606,18.38763247193944,47.271642358909325,146.03796173044918,48.345722049689435,115.26167130919225,55.61422502870264,83.37259036144577,93.95648210922785,83.09068825910933,35.811290697674416,44.764155688622765,46.27078100263851,75.27463602484472,126.71222127659567,90.72288195386703,91.81324132276579,44.73104553119728,45.499949186991884
9,33.2175049426651,26.258873914345592,25.555313260340633,-0.5979254011854849,15.997324770642209,12.568527027027024,-2.561760185185193,19.951761401932146,72.08363636363637,19.89523787204122,37.3915872281351,24.165731327800806,33.608735719725814,30.41633998574483,39.50382531338457,-0.08663985032740928,19.027223300970878,22.040123456790138,61.1415725404111,82.48937171604248,58.45593237704917,58.92430238210985,21.611396579804556,26.4449275362319
10,-2.467322316836694,-4.149326323625191,-5.4797686396337415,-11.997494002878618,-4.967512290218677,-6.156675368264027,-29.129641279377985,-3.236666666666661,33.40991838321027,-3.4181286832970095,12.024016998434355,-0.5448217481073687,-1.0906120481927752,-2.2298980811575984,-0.7883171842166683,-27.070950205573315,-3.090535869250798,-1.8414594295209055,30.728325543916206,48.4575193298969,29.06396725225992,27.673437446370365,-5.937722245852831,5.912227597327809
11,-27.952859058153187,-28.754227523531323,-31.117388972683095,-32.70215544871794,-31.811540301803447,-32.106384924174854,-64.78972972972971,-28.02893740340032,-1.7842170788770062,-28.900845276396595,-4.490662368112542,-25.044990403071026,-28.40826957695769,-30.913209606986896,-29.91641544607188,-56.03096657633241,-33.64915086728521,-30.5314987847691,-1.4216593647316467,27.044420702754046,-2.8974673851389756,-5.395461965393396,-41.483647686832775,-11.162521057217553
12,-59.58586405529955,-62.958750000000016,-69.96278359511345,-66.04606580829754,-64.48600566572237,-63.813823095823146,-92.99708067940554,-62.82027929568917,-28.7879851909587,-75.38021527421837,-37.720288406624796,-49.20847449232294,-56.63714092140924,-60.98581834137784,-59.94714165261378,-95.20335968379442,-68.94061962134256,-70.44223255813955,-48.38870897155356,-3.8398021210553637,-42.167089253187626,-51.59950389105059,-71.22669902912622,-51.94430927835056
13,-96.85220213259159,-103.14292851652574,-115.61633051398826,-108.49542659492698,-103.93012345679014,-103.93012345679014,-119.46167814652473,-94.14732317311451,-63.05813234384666,-108.3566757493188,-99.08784258608576,-97.39902564102566,-99.57875389408106,-106.80725689404943,-106.69713876967096,-121.84900146127616,-97.915262397689,-105.93840792369774,-87.28012400964516,-49.69463339494763,-76.5550673989017,-88.81622354856209,-105.37615313653134,-85.68487712665411
