,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0
1,2155.8499999999995,2155.8499999999995,2155.85,2155.85,2155.85,2155.85,2155.8500000000004,2155.8499999999995,2155.85,2154.9508653846146,2155.85,2155.85,2155.85,3000.0,3000.0,3000.0,2153.8243552311424,3000.0000000000005,2154.967830188679,2155.8499999999995,2155.8499999999995,2155.85,2155.85,2155.85
2,1000.0063157894737,1000.0057894736842,1000.00775,1000.0079487179488,1149.07,1000.0082,1000.0067741935484,1000.0065625,2000.0000000000002,1000.0042307692307,2000.0,2000.0000000000002,2000.0,2155.85,2155.8499999999995,2155.8499999999995,1000.0033333333333,2155.85,1000.0041666666666,1000.0043478260869,1000.004347826087,1000.0089285714286,1000.0009090909091,1000.0067741935486
3,899.0563380281691,899.0607476635514,900.0,899.9999999999999,1000.0064000000001,900.0,900.0,900.0,1000.0044,899.9999999999999,1000.0052631578945,1000.0068965517241,1000.0035714285715,2000.0,1999.9999999999998,2000.0,900.0,1999.9999999999998,899.9999999999999,900.0,900.0,900.0,900.0,899.9285714285716
4,808.0077777777758,808.0077777777785,800.0,800.0,899.9999999999999,800.0,800.0,800.0,900.0,800.0,900.0000000000001,900.0000000000001,900.0000000000001,1499.0,1000.0033333333333,1499.0,800.0000000000001,1000.005588235294,749.9999999999999,800.0000000000001,800.0,800.0,800.0,787.652500000002
5,700.0,700.0,700.0,699.9999999999999,749.9999999999906,700.0,700.0,700.0,800.0,700.0,799.9999999999999,800.0000000000001,800.0,1000.0087786259542,848.3870967741879,976.4623529411717,700.0,900.0,540.5433532934153,699.9999999999999,700.0,700.0,700.0,700.0
6,540.5761764705874,541.1677142857147,541.5849645390073,600.0,541.2845161290311,541.935206611571,600.0,541.4170860927154,700.0,541.767278481011,700.0,700.0,700.0,850.0,700.0,748.5714285714233,541.6317901234573,752.9411764705992,409.54597495527725,540.814076433123,600.0,540.8114685314692,540.5771323529423,600.0
7,341.8957983193277,344.2973451327434,400.0,535.0892561983468,400.0,350.8100775193799,534.8016393442623,436.90000000000003,541.7327672955981,430.3555555555557,541.8701875000011,541.9409493670896,542.3630718954234,700.0,541.6702013422823,542.0505161290275,409.7464234620887,541.6281609195399,299.0,399.79656588279215,534.9449629629629,380.0592592592592,370.20674646354735,534.7780833333333
8,307.5518761384335,301.8466343825666,350.326582278481,400.0,356.40957446808505,310.6284132420091,402.0866666666668,299.0,447.4402985074628,299.0,417.3777777777778,408.07499999999993,400.4846153846154,541.5996688741714,400.9770833333334,392.32928571428573,299.00116279069766,410.79100724160634,241.25594339622597,304.5137931034484,379.80079798404034,306.35777777777776,309.0866251944012,360.5380333951763
9,277.0,171.91983754512637,303.46660240963854,351.9552083333333,307.72015845070416,176.8094032549729,350.1,237.3,299.0,185.37246119733925,309.6744186046512,299.0,299.0719008264463,396.82424242424247,350.0,299.0,242.0614601769912,299.0105263157895,200.91905560458952,230.72341346153848,306.0947916666666,210.3452857142854,220.9103101424979,308.60311355311353
10,171.46983805667998,144.7162029288703,162.3387002341919,306.5307233626588,181.17491228070176,154.01999383477187,307.1529999999999,176.15083627797398,183.00465648854964,155.58226063829792,188.56901832460733,188.4062622149837,191.92784883720924,299.0632034632035,299.0,244.17817708333325,182.02724224643754,240.71885474860326,176.47872278664724,196.43836153161175,185.177931707317,177.51849189189193,171.7364672364673,205.78664457332223
11,144.4329479768786,128.15219831618336,138.81783111111113,185.87437499999982,154.2209726443769,130.18,163.31356989247308,142.12263249348388,156.7035550935551,138.24817741935485,173.01995207667733,171.95970959595957,175.3116820184221,190.65521218715992,175.2365324204591,194.74385844748838,164.7220226415094,199.26074670571006,158.044,172.81903914590742,150.4607386363637,135.25826086956522,140.22643678160918,158.5189583333333
12,125.81285714285714,115.56700000000001,113.96318704284218,156.73955841766326,133.50116666666665,107.05187353629974,149.43673870333987,123.41350535540408,139.8976425013835,124.91580916030534,134.1684941438929,130.19269887750121,141.03356766256593,174.0951616696061,150.016675900277,169.9521103374397,150.841487854251,181.9999818511797,145.60541687468793,139.76288842975208,125.35971315529181,119.38401506996766,120.16693150684931,126.92307692307692
13,113.40250380517503,101.76477876106198,82.28365019011406,133.5809069767442,120.21625,92.37976252534028,104.566973159713,114.04701617562102,128.3722286432161,113.37424297136963,126.19003095975232,120.26676663542645,119.49760077305356,151.56350974930362,117.97662969498361,148.3067074235808,126.31245884227296,162.640477582846,124.86795918367346,116.61107744107751,99.2821794871795,100.76248672566365,102.22240402193782,106.11246226415092
14,99.12692307692308,78.6192862566439,71.93508964143426,110.03761503067487,105.05667447306789,81.56932352941178,86.73563775510203,102.11155180722892,113.46983575489577,100.5155135851557,106.39108196721314,101.62754196642686,95.73198663582626,120.2183768561188,92.29656739811912,119.76272704016372,113.99990625000002,145.4333807829181,100.73715562174236,94.39552767052768,82.5206629055007,77.76380017452004,86.79041594454068,91.09778059071726
15,77.38686005488042,66.8708940972222,56.918823529411775,81.29579949694576,84.82455931686492,62.800783912747114,73.41867747747747,92.40215802469135,96.07655122655126,88.18240432612312,87.89125977410949,85.56204736440033,82.14998918918916,98.43695245835028,81.53619454836982,94.80292888888887,98.20265189421013,109.25419999999991,86.94221995926671,69.62269430051812,69.25189666448662,60.33528954802262,67.40301047120418,76.63574545454536
